axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
convergent,negative,4,narrative,76,-0.2285300708915058,-0.9245322346687317,0.6425768584012985
creative,positive,1,inspirational,74,1.1077757219003666,-0.4702324867248535,3.175585523247719
creative,positive,2,verbose,72,1.082186270919111,-0.2141578197479248,3.6715087294578552
creative,positive,3,narrative,76,1.0636030870832895,-0.544042706489563,3.1544586569070816
creative,positive,4,big_picture,74,0.9836579915639516,-0.20290470123291016,3.3735000789165497
creative,negative,1,concise,62,0.25508684857237723,-1.0464260578155518,2.225941300392151
creative,negative,2,anxious,78,0.2967790288802905,-3.4374033212661743,2.036378502845764
creative,negative,3,stoic,72,0.3363959565758705,-2.200804650783539,2.189939558506012
creative,negative,4,spontaneous,76,0.3620652411329119,-1.1509805917739868,1.8075325340032578
critical,positive,1,narrative,76,0.7057003031827902,-0.9897342920303345,2.3579156398773193
critical,positive,2,speculative,72,0.6961879202475151,-0.3668559044599533,1.8427753448486328
critical,positive,3,pessimistic,72,0.6684888795846038,-0.3008089065551758,1.656803920865059
critical,positive,4,serious,76,0.5868207228026892,-0.5462794303894043,2.302018105983734
critical,negative,1,concise,62,0.11709334749367929,-0.9125699698925018,1.1036235094070435
critical,negative,2,optimistic,74,0.16683605997949033,-0.7569772899150848,1.6817866563796997
critical,negative,3,practical,72,0.1916103321644995,-1.2656474858522415,1.3911794126033783
critical,negative,4,casual,80,0.20387241281569005,-1.0426868200302124,2.2773162722587585
cruel,positive,1,entertaining,74,-0.022102732916136045,-1.8020052909851074,0.9795582294464111
cruel,positive,2,confident,74,-0.07230247114155744,-1.3218189477920532,1.9053874909877777
cruel,positive,3,strategic,72,-0.0821502920654085,-1.3229551315307617,1.8727644085884094
cruel,positive,4,playful,74,-0.1264067404978984,-1.6410167217254639,1.4845812320709229
cruel,negative,1,patient,78,-0.6265061085040753,-3.0925498008728027,0.40030980110168457
cruel,negative,2,optimistic,74,-0.5973122039356747,-2.819526433944702,0.1980595588684082
cruel,negative,3,inspirational,74,-0.5888217365419542,-2.2547279596328735,0.3387632369995117
cruel,negative,4,empathetic,76,-0.583371661211315,-2.8033525943756104,0.38771939277648926
cryptic,positive,1,narrative,76,1.137432765803839,-0.4567655324935913,4.169029355049133
cryptic,positive,2,inspirational,74,0.8971232941021791,-1.0422052145004272,3.112347722053528
cryptic,positive,3,big_picture,74,0.6570426233716913,-0.3496807813644409,2.906736373901367
cryptic,positive,4,speculative,72,0.651622491578261,-0.39098429679870605,3.028405785560608
cryptic,negative,1,practical,72,-0.03648141688770718,-2.282492995262146,1.1013201475143433
cryptic,negative,2,patient,78,-0.026142816513012618,-3.1249983310699463,1.4287545680999756
cryptic,negative,3,factual,72,-0.016540495885743037,-1.2539775371551514,0.9360526204109192
cryptic,negative,4,collaborative,74,-0.011349530638875189,-0.7426052689552307,0.9357109069824219
curious,positive,1,verbose,72,1.1526998165580962,-0.20818066596984863,4.601244211196899
curious,positive,2,inspirational,74,1.1336258404158257,-0.12786364555358887,3.565969079732895
curious,positive,3,narrative,76,1.1178808780877214,-0.15804529190063477,3.775692641735077
curious,positive,4,methodical,74,0.97630095179822,-0.4808039665222168,3.091346353292465
curious,negative,1,spontaneous,76,0.17623360611890493,-1.7000463008880615,1.9762213230133057
curious,negative,2,concise,62,0.2542414807023541,-2.004917025566101,2.590965121984482
curious,negative,3,casual,80,0.3006422773003578,-1.201226830482483,3.211783707141876
curious,negative,4,entertaining,74,0.3009054773562663,-0.9904255867004395,3.0898436903953552
cynical,positive,1,entertaining,74,0.33870530430529566,-0.43645113706588745,1.8417589664459229
cynical,positive,2,reactive,76,0.17183425512753034,-0.8057702630758286,1.2368232607841492
cynical,positive,3,spontaneous,76,0.16008703567479787,-0.9957022666931152,1.896401584148407
cynical,positive,4,accessible,74,0.11627409707855534,-0.9273189306259155,1.196848213672638
cynical,negative,1,inspirational,74,-0.3951836784143706,-1.736369013786316,0.6512905359268188
cynical,negative,2,optimistic,74,-0.3722336175473961,-1.2692275047302246,0.15683263540267944
cynical,negative,3,patient,78,-0.2607873869247926,-1.3745097219944,0.4723430275917053
cynical,negative,4,inclusive,74,-0.20436644272224322,-1.2154112756252289,0.8747245520353317
data_driven,positive,1,data_driven,72,0.12377889288796319,-2.2192187309265137,1.6876511573791504
data_driven,positive,2,strategic,72,-0.1510404215918647,-1.449681043624878,2.763420343399048
data_driven,positive,3,problem_solving,74,-0.19834535830729716,-2.184957981109619,0.8726236820220947
data_driven,positive,4,practical,72,-0.20229309135013157,-2.2135167121887207,1.8491134643554688
data_driven,negative,1,inspirational,74,-0.7983576542622334,-2.2256991863250732,0.24168610572814941
data_driven,negative,2,humble,74,-0.7463250031342378,-4.072974324226379,0.4736926555633545
data_driven,negative,3,pessimistic,72,-0.7454864614539676,-4.368251442909241,0.43036341667175293
data_driven,negative,4,narrative,76,-0.7132890475423712,-2.702064037322998,0.8994052410125732
decisive,positive,1,data_driven,72,0.16446348859204185,-1.185659110546112,1.1512000560760498
decisive,positive,2,confident,74,0.023327401360949955,-1.4381436109542847,1.3803480565547943
decisive,positive,3,analytical,72,0.007139068510797288,-1.2023197412490845,1.4122286438941956
decisive,positive,4,educational,76,-0.016500273817463926,-1.280802071094513,0.9295788407325745
decisive,negative,1,humble,74,-0.5412887040827725,-2.5307247266173363,0.5789287090301514
decisive,negative,2,pessimistic,72,-0.5337993492268853,-1.6607987508177757,0.358417272567749
decisive,negative,3,curious,74,-0.4768764259847435,-1.7555831372737885,0.5978556871414185
decisive,negative,4,empathetic,76,-0.4598800655650465,-1.556065559387207,0.5027673840522766
deconstructionist,positive,1,speculative,72,0.795913514163759,-0.21345680952072144,2.076318860054016
deconstructionist,positive,2,narrative,76,0.7344446358712096,-0.9441912323236465,2.275193303823471
deconstructionist,positive,3,pessimistic,72,0.727651202533808,-0.12361139059066772,1.969920814037323
deconstructionist,positive,4,big_picture,74,0.6229153797030449,-0.5677102208137512,2.234844744205475
deconstructionist,negative,1,concise,62,0.13046188580413018,-1.3245662450790405,1.2241552472114563
deconstructionist,negative,2,optimistic,74,0.20848051176683322,-1.166576325893402,1.567314475774765
deconstructionist,negative,3,agreeable,74,0.2508591101379008,-1.4772369638085365,1.5823028087615967
deconstructionist,negative,4,practical,72,0.254233250187503,-1.2428638935089111,1.7447071075439453
deontological,positive,1,narrative,76,0.8918484974848596,-1.1715021133422852,5.213583052158356
deontological,positive,2,methodical,74,0.8839537074437013,-0.7151827812194824,5.207685947418213
deontological,positive,3,verbose,72,0.7959862119621701,-1.091137409210205,5.3759965896606445
deontological,positive,4,speculative,72,0.7683970067236159,-0.788917064666748,4.4723926186561584
deontological,negative,1,strategic,72,-0.02164765612946616,-5.209473252296448,3.1485765874385834
deontological,negative,2,concise,62,0.03251428565671367,-2.7077159881591797,3.3315765261650085
deontological,negative,3,confident,74,0.06095354460381173,-3.6228820085525513,4.394553303718567
deontological,negative,4,spontaneous,76,0.06922260083650288,-2.1877323389053345,2.5338197350502014
detached,positive,1,data_driven,72,0.4415295860833592,-0.6610820293426514,1.748818278312683
detached,positive,2,analytical,72,0.34158945166402394,-2.183767795562744,1.9300400018692017
detached,positive,3,educational,76,0.30227220685858475,-0.7722680270671844,1.3495560884475708
detached,positive,4,methodical,74,0.2756636674339707,-1.1103502213954926,1.4750800132751465
detached,negative,1,inspirational,74,-0.710827999018334,-2.4897900819778442,0.2571268081665039
detached,negative,2,entertaining,74,-0.6400144784837156,-2.628646433353424,0.6191699504852295
detached,negative,3,empathetic,76,-0.6387034113469877,-2.7408658862113953,0.3123377561569214
detached,negative,4,narrative,76,-0.6207328360331686,-2.587154746055603,0.9499695301055908
deterministic,positive,1,narrative,76,0.42713307922607974,-0.7770475447177887,1.5871228873729706
deterministic,positive,2,formal,74,0.36869611007136266,-1.1997561417520046,2.532056212425232
deterministic,positive,3,speculative,72,0.27833624380744165,-1.097709745168686,2.077988989651203
deterministic,positive,4,verbose,72,0.2770010795858171,-0.839123323559761,1.1883568167686462
deterministic,negative,1,humble,74,-0.29372690084415515,-1.9374138712882996,1.0201319009065628
deterministic,negative,2,practical,72,-0.12242835387587547,-1.6205171570181847,1.490260362625122
deterministic,negative,3,problem_solving,74,-0.09099934360868223,-1.9087611138820648,1.163278877735138
deterministic,negative,4,anxious,78,-0.06944800865573761,-2.159616470336914,1.9531797766685486
diplomatic,positive,1,methodical,74,0.5857548842558989,-1.073554277420044,2.1809606552124023
diplomatic,positive,2,analytical,72,0.5672866130868593,-2.6133008897304535,2.1771072149276733
diplomatic,positive,3,patient,78,0.5641441826636975,-0.7278068661689758,2.6038723587989807
diplomatic,positive,4,educational,76,0.5274653513180582,-0.7657172679901123,2.373741388320923
diplomatic,negative,1,entertaining,74,-0.36423399238973053,-2.059218108654022,1.6801296472549438
diplomatic,negative,2,playful,74,-0.19488349073642008,-1.8356921672821045,1.5024904012680054
diplomatic,negative,3,spontaneous,76,-0.13503385217566238,-2.925696551799774,1.4129767417907715
diplomatic,negative,4,pessimistic,72,-0.09489957325988346,-1.3110852241516113,1.8410065174102783
disorganized,positive,1,entertaining,74,0.5045520518277142,-0.5909950733184814,2.078733801841736
disorganized,positive,2,spontaneous,76,0.3668243281151119,-1.2170162200927734,2.6183380484580994
disorganized,positive,3,playful,74,0.3244324084874746,-1.203203946352005,2.252411723136902
disorganized,positive,4,accessible,74,0.19256806615236643,-0.7103264331817627,2.6239518523216248
disorganized,negative,1,methodical,74,-0.5701402937238281,-2.3838438987731934,0.5560107231140137
disorganized,negative,2,analytical,72,-0.5582593195140362,-2.5773039758205414,2.6163993030786514
disorganized,negative,3,educational,76,-0.48227601380724655,-1.9093774557113647,0.6738375425338745
disorganized,negative,4,data_driven,72,-0.475453642093473,-1.6428496986627579,0.7249407768249512
dispassionate,positive,1,data_driven,72,0.3350493080086178,-0.9894434809684753,2.1078726649284363
dispassionate,positive,2,factual,72,0.09903927064604229,-1.5819073915481567,1.052477777004242
dispassionate,positive,3,analytical,72,0.05168121639225218,-1.3704571425914764,1.5634579062461853
dispassionate,positive,4,educational,76,0.02539097164806567,-1.6552806198596954,1.4220796525478363
dispassionate,negative,1,narrative,76,-1.0334139293745945,-2.941484808921814,0.7639800906181335
dispassionate,negative,2,inspirational,74,-1.030962254550006,-2.86114963889122,-0.03919658064842224
dispassionate,negative,3,pessimistic,72,-0.8687647510733869,-2.1699557304382324,0.801297128200531
dispassionate,negative,4,empathetic,76,-0.7671495044701978,-2.5462088584899902,0.4008976221084595
dogmatic,positive,1,entertaining,74,0.08744108193629496,-1.8772460222244263,1.4187780916690826
dogmatic,positive,2,playful,74,0.020387790493063024,-1.3203159272670746,1.305329903960228
dogmatic,positive,3,spontaneous,76,-0.005297438878762095,-1.7474284768104553,1.800939291715622
dogmatic,positive,4,pessimistic,72,-0.017493993043899536,-1.852365255355835,1.227100133895874
dogmatic,negative,1,analytical,72,-0.6505836368434958,-2.087291657924652,1.9473425149917603
dogmatic,negative,2,methodical,74,-0.6356963468967257,-2.4788137078285217,0.6958068609237671
dogmatic,negative,3,educational,76,-0.5538412854075432,-2.403224155306816,0.6955373287200928
dogmatic,negative,4,patient,78,-0.5507524590461682,-2.057510554790497,0.38028573989868164
dominant,positive,1,analytical,72,0.7277057878673077,-1.18864506483078,1.8813414573669434
dominant,positive,2,educational,76,0.6832673961394712,-0.5633232295513153,1.6578760743141174
dominant,positive,3,methodical,74,0.6519119572397825,-0.5793838500976562,1.6432142853736877
dominant,positive,4,data_driven,72,0.6095683212495513,-0.8760812878608704,1.8983871936798096
dominant,negative,1,anxious,78,-0.24892589163321716,-1.117396056652069,1.1491145491600037
dominant,negative,2,humble,74,-0.2441115780053912,-2.040155827999115,0.8849167823791504
dominant,negative,3,spontaneous,76,-0.1712073415125671,-1.5358290076255798,0.8458841145038605
dominant,negative,4,pessimistic,72,-0.14965681959357527,-1.650901734828949,0.8790086507797241
dramatic,positive,1,narrative,76,1.4148530897341276,-0.3152274489402771,4.547775626182556
dramatic,positive,2,inspirational,74,1.1833133657236357,-0.1846427023410797,3.454219102859497
dramatic,positive,3,big_picture,74,0.8479517996311188,-0.12693679332733154,3.4441944360733032
dramatic,positive,4,speculative,72,0.763358571463161,-0.471647709608078,3.6120270490646362
dramatic,negative,1,data_driven,72,0.05515755961338679,-1.3928260803222656,1.4226943850517273
dramatic,negative,2,factual,72,0.058306640221012965,-1.5622428059577942,0.8488916158676147
dramatic,negative,3,practical,72,0.07203034145964517,-1.7511194944381714,1.1046814918518066
dramatic,negative,4,problem_solving,74,0.13226896041148417,-1.5386461019515991,2.1197226643562317
earnest,positive,1,inspirational,74,0.9943044733356785,-0.2591972351074219,3.1785849928855896
earnest,positive,2,verbose,72,0.8695982139971521,-0.3131122589111328,4.336605936288834
earnest,positive,3,narrative,76,0.8014680131485588,-0.9426009654998779,3.1292151510715485
earnest,positive,4,methodical,74,0.8009884212468121,-0.7297394275665283,2.9795244336128235
earnest,negative,1,entertaining,74,-0.2209843574343501,-1.9454680681228638,1.8575432300567627
earnest,negative,2,spontaneous,76,-0.16621865998757512,-3.050217390060425,1.868894100189209
earnest,negative,3,playful,74,-0.05690212588052492,-1.6503585577011108,1.8939206004142761
earnest,negative,4,casual,80,0.03569611981511116,-0.908421516418457,2.1612367630004883
eclectic,positive,1,inspirational,74,1.0914160246784623,-0.2000732421875,3.193592071533203
eclectic,positive,2,narrative,76,0.9213190900259897,-0.7386318445205688,2.2477664947509766
eclectic,positive,3,speculative,72,0.8859151411387656,-0.22116440534591675,2.418837070465088
eclectic,positive,4,verbose,72,0.8605888897760047,-0.9383066296577454,2.243440866470337
eclectic,negative,1,concise,62,0.0733706061878512,-1.4090058207511902,1.4727213978767395
eclectic,negative,2,collaborative,74,0.11088598016146067,-1.611240804195404,1.1338746845722198
eclectic,negative,3,grounded,74,0.12206623642831235,-1.7242339253425598,2.022230237722397
eclectic,negative,4,practical,72,0.1494244465397464,-1.2052699327468872,1.9098289757966995
edgy,positive,1,entertaining,74,0.4612162999204687,-1.8295531272888184,2.168407917022705
edgy,positive,2,playful,74,0.2652870754937868,-1.8230035305023193,2.7647767066955566
edgy,positive,3,spontaneous,76,0.25361682239331695,-1.8515446186065674,3.7873756885528564
edgy,positive,4,anxious,78,0.12227743711227025,-1.4841244220733643,2.3079304695129395
edgy,negative,1,patient,78,-0.6147524974285028,-2.965633511543274,0.7722547054290771
edgy,negative,2,methodical,74,-0.5934305996508211,-2.840576410293579,1.1739122867584229
edgy,negative,3,analytical,72,-0.5465181387133069,-2.8238572478294373,3.726278781890869
edgy,negative,4,educational,76,-0.5367342265028703,-2.678315758705139,0.8044009208679199
educational,positive,1,methodical,74,1.0302083089544967,-0.29398608207702637,4.304828464984894
educational,positive,2,verbose,72,0.9764179113424487,-0.3823270797729492,4.901665925979614
educational,positive,3,analytical,72,0.8992353195531501,-4.231855869293213,4.545923590660095
educational,positive,4,narrative,76,0.8746426140791491,-0.46164798736572266,4.222260117530823
educational,negative,1,spontaneous,76,0.12565137210645175,-2.1256561279296875,2.531052455306053
educational,negative,2,entertaining,74,0.1930346005671733,-1.1584126949310303,3.615606129169464
educational,negative,3,playful,74,0.19523071960822955,-0.9920485019683838,2.4540646374225616
educational,negative,4,concise,62,0.2074879922213093,-2.4575943499803543,3.2698505520820618
effusive,positive,1,entertaining,74,0.5423456688184995,-0.7863812446594238,2.834764748811722
effusive,positive,2,narrative,76,0.4430011197140342,-1.0569418668746948,2.2285893261432648
effusive,positive,3,playful,74,0.4018845646768003,-1.3544349670410156,2.7597227096557617
effusive,positive,4,inspirational,74,0.36600713069374496,-0.5944340229034424,2.0308123528957367
effusive,negative,1,methodical,74,-0.2578978087451007,-1.2945431470870972,0.9571726322174072
effusive,negative,2,analytical,72,-0.2570209453503291,-1.5030040740966797,2.232450485229492
effusive,negative,3,factual,72,-0.2499962117936876,-1.350394606590271,0.6149868965148926
effusive,negative,4,educational,76,-0.22201952808781675,-1.4554582834243774,0.6188206672668457
egalitarian,positive,1,methodical,74,1.3386215760901168,-0.237060546875,6.518686056137085
egalitarian,positive,2,narrative,76,1.2863425769303973,-0.910851001739502,6.328990936279297
egalitarian,positive,3,verbose,72,1.252327113515801,-0.5119318962097168,7.514034986495972
egalitarian,positive,4,patient,78,1.182414282590915,-0.9320993423461914,6.315502166748047
egalitarian,negative,1,spontaneous,76,0.1729658747974195,-3.124689042568207,3.4678711891174316
egalitarian,negative,2,concise,62,0.2689597356703974,-3.147616133093834,4.828684061765671
egalitarian,negative,3,playful,74,0.2839507206871703,-1.3774638175964355,3.5596605390310287
egalitarian,negative,4,anxious,78,0.33289220394232333,-4.748509526252747,2.7402169704437256
elitist,positive,1,spontaneous,76,-0.13589122891426086,-3.667650580406189,3.093260109424591
elitist,positive,2,playful,74,-0.18976779886194178,-3.6876361966133118,1.815361499786377
elitist,positive,3,entertaining,74,-0.26271052296097214,-4.83857786655426,1.3701348304748535
elitist,positive,4,strategic,72,-0.28087427218755084,-4.410069704055786,7.0914390087127686
elitist,negative,1,patient,78,-1.2197675017210154,-6.106127887964249,0.4374556541442871
elitist,negative,2,methodical,74,-1.198966991257023,-6.370348691940308,0.49397897720336914
elitist,negative,3,verbose,72,-1.068551755613751,-7.150501728057861,0.5944910049438477
elitist,negative,4,calm,76,-1.0499972610881454,-6.294588714838028,1.1173324584960938
eloquent,positive,1,narrative,76,1.6210618403397108,-0.024495840072631836,4.063373386859894
eloquent,positive,2,inspirational,74,1.5272111270476032,-0.23181188106536865,3.8379712104797363
eloquent,positive,3,verbose,72,1.1561024321450128,-0.12013998627662659,4.088657170534134
eloquent,positive,4,big_picture,74,1.1203269310094215,-0.24395957589149475,3.589673474431038
eloquent,negative,1,practical,72,0.20760195847186777,-1.7529048919677734,1.4779517948627472
eloquent,negative,2,concise,62,0.24177624982210896,-0.6774113178253174,2.4091101586818695
eloquent,negative,3,factual,72,0.2824989739391539,-1.7971723675727844,1.3890748620033264
eloquent,negative,4,problem_solving,74,0.3114174734297636,-1.1417689621448517,1.9414435625076294
emotional,positive,1,narrative,76,0.9276083647028396,-0.8512445092201233,2.964020252227783
emotional,positive,2,inspirational,74,0.9251529969073631,-0.1484394073486328,3.15120005607605
emotional,positive,3,pessimistic,72,0.8087556842300627,-0.6423380374908447,2.2861002683639526
emotional,positive,4,empathetic,76,0.778081465708582,-0.28379470109939575,2.9356242418289185
emotional,negative,1,data_driven,72,-0.35500752760304344,-1.896093487739563,1.0299992561340332
emotional,negative,2,educational,76,-0.15277858039266184,-1.5139734148979187,1.665608525276184
emotional,negative,3,analytical,72,-0.14749097782704565,-1.8687575459480286,1.5818355977535248
emotional,negative,4,factual,72,-0.1260895584192541,-1.1508390307426453,1.8856987953186035
empathetic,positive,1,humble,74,0.7198564410209656,-0.9407567977905273,2.564895808696747
empathetic,positive,2,empathetic,76,0.6953977777769691,-0.4781332015991211,3.5420151948928833
empathetic,positive,3,pessimistic,72,0.6750225697954496,-0.6607458889484406,2.4793606996536255
empathetic,positive,4,anxious,78,0.6705574274827273,-1.2051285803318024,2.634783089160919
empathetic,negative,1,data_driven,72,-0.5249384683039453,-2.100775569677353,0.970147967338562
empathetic,negative,2,educational,76,-0.4468079425002399,-1.622625708580017,0.6753246784210205
empathetic,negative,3,analytical,72,-0.35343611074818504,-1.6382975578308105,2.0532067716121674
empathetic,negative,4,methodical,74,-0.33480843156576157,-1.813150703907013,1.7458086013793945
enigmatic,positive,1,narrative,76,1.2294123776649173,-0.6945165991783142,4.3714412450790405
enigmatic,positive,2,inspirational,74,0.9597253219501393,-0.9228975772857666,3.173725724220276
enigmatic,positive,3,big_picture,74,0.7178366715843613,-0.3975735008716583,2.9881671667099
enigmatic,positive,4,entertaining,74,0.6851629598720653,-0.29411256313323975,3.4015759229660034
enigmatic,negative,1,factual,72,-0.03240253196822272,-1.3795651495456696,0.7400081157684326
enigmatic,negative,2,data_driven,72,-0.03048218290011088,-1.404764175415039,1.0981029272079468
enigmatic,negative,3,practical,72,-0.015517620576752557,-2.071794629096985,0.8372516632080078
enigmatic,negative,4,patient,78,0.051590717755831204,-3.187132954597473,1.4039838314056396
entertaining,positive,1,entertaining,74,0.971594130267968,-0.1543499231338501,2.746454209089279
entertaining,positive,2,narrative,76,0.8581911552893488,-0.3509286046028137,2.1849969625473022
entertaining,positive,3,playful,74,0.83997838038045,-0.6121408939361572,2.920695662498474
entertaining,positive,4,inspirational,74,0.7812441317616282,-0.054376184940338135,2.0694915652275085
entertaining,negative,1,data_driven,72,-0.05169196923573812,-1.9924875497817993,1.1456118524074554
entertaining,negative,2,stoic,72,0.14410164910886022,-1.0607471764087677,1.1497790813446045
entertaining,negative,3,factual,72,0.15448051484094727,-0.5544678270816803,1.1373649537563324
entertaining,negative,4,traditional,70,0.20533628037997653,-1.282166749238968,1.7533344626426697
environmental,positive,1,narrative,76,0.7701620143887243,-0.17141008377075195,2.879000961780548
environmental,positive,2,inspirational,74,0.7681660179954928,-0.18277227878570557,2.985054850578308
environmental,positive,3,speculative,72,0.6900777933187783,-0.3394315242767334,2.8405386805534363
environmental,positive,4,verbose,72,0.6764925538769199,-0.24595904350280762,3.4484312534332275
environmental,negative,1,concise,62,0.08516639615258863,-1.1522608250379562,1.7358349114656448
environmental,negative,2,spontaneous,76,0.11457561583895433,-1.253010869026184,1.4785628914833069
environmental,negative,3,playful,74,0.18848939657815406,-0.6506736278533936,1.3005132302641869
environmental,negative,4,adaptable,74,0.20635849277715426,-0.8093136548995972,1.6894416511058807
epicurean,positive,1,narrative,76,1.0017989726835175,-0.4775421619415283,2.3661751747131348
epicurean,positive,2,inspirational,74,0.9810397222235396,-0.2685730457305908,2.4853155612945557
epicurean,positive,3,verbose,72,0.8354435846623447,-0.1269599199295044,2.171199381351471
epicurean,positive,4,big_picture,74,0.7252967945627264,-0.21078333258628845,2.3727722764015198
epicurean,negative,1,spontaneous,76,0.13798251689264648,-1.0171717405319214,1.060273289680481
epicurean,negative,2,practical,72,0.153220953212844,-1.4580883532762527,1.2003102898597717
epicurean,negative,3,humble,74,0.15379393523609317,-1.3536143749952316,1.1874389350414276
epicurean,negative,4,concise,62,0.15996228903532028,-0.4071659743785858,1.467129960656166
esoteric,positive,1,narrative,76,0.7369557250487176,-0.4330257773399353,2.263984441757202
esoteric,positive,2,verbose,72,0.6906599390010039,-0.6205419301986694,1.373520016670227
esoteric,positive,3,inspirational,74,0.6682515377933914,-1.0524189472198486,2.5538474321365356
esoteric,positive,4,speculative,72,0.6370309326383803,-0.38877302408218384,2.4530975818634033
esoteric,negative,1,humble,74,-0.1889101798469956,-2.247428685426712,1.0938724279403687
esoteric,negative,2,collaborative,74,-0.1032222694641835,-1.24277663230896,1.1256543397903442
esoteric,negative,3,casual,80,-0.10198702663183212,-1.1803700923919678,1.154380053281784
esoteric,negative,4,grounded,74,-0.08481978363281972,-1.8404400646686554,1.5307728052139282
essentialist,positive,1,confident,74,-0.044605018319310366,-0.9083600044250488,0.7532489895820618
essentialist,positive,2,proactive,74,-0.12567114427283005,-0.9358628988265991,0.6333528757095337
essentialist,positive,3,data_driven,72,-0.13362721602121988,-1.0137692093849182,0.6009254455566406
essentialist,positive,4,narrative,76,-0.14463802309412704,-0.9879961311817169,0.8776626884937286
essentialist,negative,1,collaborative,74,-0.404049258377101,-1.1221083998680115,0.6402404308319092
essentialist,negative,2,pessimistic,72,-0.37482915818691254,-1.0119322538375854,0.1517777442932129
essentialist,negative,3,patient,78,-0.3671672225762636,-1.506628766655922,0.6954948306083679
essentialist,negative,4,curious,74,-0.3652579212510908,-1.2288796603679657,0.47554802894592285
ethereal,positive,1,narrative,76,1.2608720573939776,-0.4768993854522705,4.399003386497498
ethereal,positive,2,inspirational,74,1.0498620166971877,-0.721510648727417,3.7560720443725586
ethereal,positive,3,big_picture,74,0.6919687656131951,-0.2531284689903259,3.0556832551956177
ethereal,positive,4,speculative,72,0.6058381514416801,-0.6756281852722168,3.685787618160248
ethereal,negative,1,factual,72,-0.09808539847532909,-1.504975974559784,0.5734326243400574
ethereal,negative,2,data_driven,72,-0.07734273788001803,-1.5425031185150146,1.0736787617206573
ethereal,negative,3,practical,72,-0.05701854493882921,-2.2361082434654236,1.1044440269470215
ethereal,negative,4,collaborative,74,-0.006900658478608003,-0.876978874206543,0.8399727940559387
existentialist,positive,1,inspirational,74,0.601871258705049,-0.329581081867218,2.5253293812274933
existentialist,positive,2,narrative,76,0.44595050890194743,-0.8995420038700104,1.9382300972938538
existentialist,positive,3,humble,74,0.42835930714736115,-1.3501355946063995,2.286848783493042
existentialist,positive,4,empathetic,76,0.41944685421491923,-0.738097220659256,1.7737091779708862
existentialist,negative,1,data_driven,72,-0.29065170759956044,-1.1980868875980377,0.6303262710571289
existentialist,negative,2,methodical,74,-0.14449819036432215,-1.1289130747318268,1.1917578876018524
existentialist,negative,3,factual,72,-0.14036298625999027,-0.9287066757678986,0.8285056054592133
existentialist,negative,4,educational,76,-0.13401438531122709,-0.8412935882806778,0.8438990712165833
experiential,positive,1,entertaining,74,0.24944020203641942,-0.9959739446640015,1.4341126680374146
experiential,positive,2,spontaneous,76,0.16856133467272708,-1.0968068838119507,1.780867949128151
experiential,positive,3,casual,80,0.08950315415859222,-1.0027783513069153,1.0445887446403503
experiential,positive,4,playful,74,0.07686673044352918,-0.9568054676055908,1.9310651123523712
experiential,negative,1,verbose,72,-0.49939627945423126,-1.9441478848457336,0.11109817028045654
experiential,negative,2,formal,74,-0.421847137244972,-1.831737756729126,0.5234452486038208
experiential,negative,3,inspirational,74,-0.4071231895201915,-1.0396625399589539,0.438205361366272
experiential,negative,4,educational,76,-0.401016985115252,-1.8206009268760681,0.4098933935165405
extroverted,positive,1,inspirational,74,0.6760104145552661,-0.09643957018852234,1.9390694051980972
extroverted,positive,2,narrative,76,0.6332427243653097,-0.17143404483795166,1.910825252532959
extroverted,positive,3,optimistic,74,0.47114182686483536,-0.34908388555049896,2.4355405271053314
extroverted,positive,4,entertaining,74,0.46998949590566996,-0.1889815330505371,1.784383624792099
extroverted,negative,1,traditional,70,0.08043097768511091,-1.195985123515129,1.1983182430267334
extroverted,negative,2,concise,62,0.08532795886839589,-0.5253052711486816,0.940845400094986
extroverted,negative,3,stoic,72,0.11537402412957615,-0.6711510121822357,0.8677279055118561
extroverted,negative,4,cautious,76,0.11839805308141206,-0.7254650592803955,0.975825160741806
fatalistic,positive,1,narrative,76,0.7945697858537498,-0.631944090127945,2.534731149673462
fatalistic,positive,2,pessimistic,72,0.6001903638243675,-0.5716351568698883,2.093738555908203
fatalistic,positive,3,inspirational,74,0.5792305018450763,-1.5630201697349548,2.5266504287719727
fatalistic,positive,4,speculative,72,0.47122791926893925,-0.9720233678817749,2.174236536026001
fatalistic,negative,1,practical,72,-0.16157027561631468,-1.4547946453094482,1.6024685204029083
fatalistic,negative,2,problem_solving,74,-0.1505737705407916,-1.2680503129959106,1.0663423538208008
fatalistic,negative,3,data_driven,72,-0.145840369992786,-1.5839910507202148,1.4634618163108826
fatalistic,negative,4,factual,72,-0.12765673051277796,-1.358504593372345,0.8660190999507904
flexible,positive,1,methodical,74,0.6676869940113377,-0.9188605546951294,3.343369871377945
flexible,positive,2,optimistic,74,0.6412798540817725,-0.6311142444610596,2.5206412076950073
flexible,positive,3,patient,78,0.6372415450138923,-0.6375706195831299,2.9754679650068283
flexible,positive,4,humble,74,0.6156443293030197,-1.1004722118377686,2.728964239358902
flexible,negative,1,pessimistic,72,0.0495912196735541,-1.434028148651123,2.842776343226433
flexible,negative,2,spontaneous,76,0.06748783235487185,-1.9368751049041748,1.9124518036842346
flexible,negative,3,confident,74,0.110429767015818,-3.331133246421814,2.028140127658844
flexible,negative,4,anxious,78,0.12197435322480324,-1.1956354081630707,1.9762808084487915
