axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
convergent,positive,3,specialized,10,0.34295125007629396,0.19422173500061035,0.5518200695514679
convergent,positive,4,challenging,10,0.275021630525589,0.052770473062992096,0.6377636417746544
convergent,negative,1,metaphorical,10,-0.022576208412647247,-0.17294281721115112,0.07890403270721436
convergent,negative,2,confident,10,-0.012609899044036865,-0.15662407875061035,0.23750069737434387
convergent,negative,3,skeptical,10,-0.012350690364837647,-0.20387020707130432,0.24417653679847717
convergent,negative,4,optimistic,10,-0.011668406426906586,-0.16309300065040588,0.18268197774887085
creative,positive,1,interdisciplinary,10,0.6028114676475524,0.02744901180267334,1.1786385774612427
creative,positive,2,inspirational,10,0.47547742128372195,0.018553316593170166,1.1043388843536377
creative,positive,3,metaphorical,10,0.4635237783193588,-0.0872734785079956,1.0776852369308472
creative,positive,4,entertaining,10,0.41466153264045713,0.09520745277404785,0.8323575258255005
creative,negative,1,assertive,10,-0.11501486301422119,-0.7017977237701416,0.17275655269622803
creative,negative,2,qualitative,10,-0.016461730003356934,-0.28819525241851807,0.42673158645629883
creative,negative,3,decisive,10,-0.00739063024520874,-0.44945764541625977,0.2631586790084839
creative,negative,4,calm,10,0.0022461652755737306,-0.3960280418395996,0.34850937128067017
critical,positive,1,metaphorical,10,0.4331302046775818,-0.1207473874092102,1.453671544790268
critical,positive,2,speculative,10,0.37764846384525297,-0.39263761043548584,1.0865235328674316
critical,positive,3,intuitive,10,0.37201967239379885,-0.07966747879981995,1.1271242797374725
critical,positive,4,pessimistic,10,0.31223724484443666,0.11994731426239014,0.6454342901706696
critical,negative,1,independent,10,-0.1410663604736328,-0.39180171489715576,0.18975508213043213
critical,negative,2,patient,10,-0.060532698035240175,-0.4381820559501648,0.079193115234375
critical,negative,3,qualitative,10,-0.0385988175868988,-0.2704998850822449,0.12587344646453857
critical,negative,4,skeptical,10,-0.027575981616973878,-0.3827793002128601,0.2751986086368561
cruel,positive,1,assertive,10,0.2186655044555664,-0.07354426383972168,0.6021633148193359
cruel,positive,2,decisive,10,0.13066911697387695,-0.14050960540771484,0.3822939395904541
cruel,positive,3,confident,10,0.10594351291656494,0.001985788345336914,0.2791941165924072
cruel,positive,4,specialized,10,0.0932462453842163,-0.14574182033538818,0.4040987491607666
cruel,negative,1,nurturing,10,-0.3717017889022827,-0.5777435302734375,-0.12792348861694336
cruel,negative,2,generalist,10,-0.343294095993042,-0.8253620862960815,0.09458839893341064
cruel,negative,3,narrative,10,-0.3322813272476196,-0.7124027013778687,-0.03169131278991699
cruel,negative,4,inclusive,10,-0.3035545825958252,-0.571690559387207,0.0060672760009765625
cryptic,positive,1,interdisciplinary,10,0.4102570414543152,0.0447157621383667,1.2895820140838623
cryptic,positive,2,metaphorical,10,0.2994402825832367,0.10309901833534241,0.5519987344741821
cryptic,positive,3,speculative,10,0.19434835910797119,-0.2613382935523987,0.4521731436252594
cryptic,positive,4,optimistic,10,0.139676970243454,-0.030881226062774658,0.25250717997550964
cryptic,negative,1,extroverted,10,-0.20554975867271424,-0.4206137955188751,0.02484428882598877
cryptic,negative,2,inclusive,10,-0.19477518796920776,-0.5028960704803467,0.11823076009750366
cryptic,negative,3,humble,10,-0.18494737148284912,-0.3441135883331299,0.04259145259857178
cryptic,negative,4,empathetic,10,-0.16182464957237244,-0.41929006576538086,-0.007171124219894409
curious,positive,1,speculative,10,0.4075685143470764,0.0370173454284668,0.7391689419746399
curious,positive,2,nurturing,10,0.3422379016876221,-0.15646755695343018,1.1864792108535767
curious,positive,3,verbose,10,0.30665552616119385,-0.13851332664489746,0.7071584463119507
curious,positive,4,interdisciplinary,10,0.3066089034080505,-0.14336776733398438,0.8565514087677002
curious,negative,1,skeptical,10,-0.34453060626983645,-0.8718348741531372,0.1335444450378418
curious,negative,2,assertive,10,-0.32206990718841555,-0.8724409341812134,0.09100210666656494
curious,negative,3,independent,10,-0.21998245716094972,-0.5405738353729248,-0.08649969100952148
curious,negative,4,decisive,10,-0.2033999443054199,-0.7434808015823364,0.20964324474334717
cynical,positive,1,skeptical,10,0.18553407192230226,0.020555853843688965,0.33425307273864746
cynical,positive,2,intuitive,10,0.17439377903938294,-0.09944665431976318,0.538799911737442
cynical,positive,3,metaphorical,10,0.16903341114521026,-0.04350638389587402,0.5665197521448135
cynical,positive,4,interdisciplinary,10,0.15327316522598267,-0.2597423791885376,0.997404932975769
cynical,negative,1,nurturing,10,-0.16118137836456298,-0.36110877990722656,0.074410080909729
cynical,negative,2,theoretical,10,-0.16047631502151488,-0.3789689540863037,-0.024278640747070312
cynical,negative,3,inclusive,10,-0.15390551090240479,-0.2950613498687744,0.007783055305480957
cynical,negative,4,patient,10,-0.15278759598731995,-0.3075755834579468,0.025601744651794434
data_driven,positive,1,data_driven,10,0.13941280841827391,-0.4879128932952881,0.5548930168151855
data_driven,positive,2,confident,10,0.11185679435729981,-0.11175274848937988,0.21870684623718262
data_driven,positive,3,quantitative,10,0.09026086330413818,-0.5751452445983887,0.6491539478302002
data_driven,positive,4,conscientious,10,0.05986199378967285,-0.25875306129455566,0.4061434268951416
data_driven,negative,1,metaphorical,10,-0.7358072996139526,-1.1215507984161377,-0.07170724868774414
data_driven,negative,2,pessimistic,10,-0.6411871194839478,-1.3686656951904297,-0.07642269134521484
data_driven,negative,3,nurturing,10,-0.586644983291626,-0.8661942481994629,-0.13583874702453613
data_driven,negative,4,inspirational,10,-0.5631801366806031,-0.9385530948638916,-0.25463342666625977
decisive,positive,1,assertive,10,0.11743325069546699,-0.16638517007231712,0.5161066353321075
decisive,positive,2,factual,10,0.0720068734139204,-0.05410126782953739,0.18874186277389526
decisive,positive,3,contemporary,10,0.042124713957309726,-0.12572705745697021,0.30073869228363037
decisive,positive,4,progressive,10,0.03042455017566681,-0.07985907793045044,0.19644582271575928
decisive,negative,1,skeptical,10,-0.5040408551692963,-0.926671028137207,0.027011513710021973
decisive,negative,2,pessimistic,10,-0.5015662670135498,-1.3394873142242432,-0.09875982999801636
decisive,negative,3,metaphorical,10,-0.444013449549675,-0.7407510578632355,0.04568839073181152
decisive,negative,4,anxious,10,-0.3928516447544098,-0.8915009498596191,0.06445777416229248
deconstructionist,positive,1,pessimistic,10,0.6161735355854034,0.20776748657226562,1.1971575617790222
deconstructionist,positive,2,speculative,10,0.6061972618103028,0.3004041910171509,0.9510930776596069
deconstructionist,positive,3,metaphorical,10,0.5379090756177902,-0.006956517696380615,1.0104952454566956
deconstructionist,positive,4,analytical,10,0.5071820437908172,0.31297367811203003,0.9640370011329651
deconstructionist,negative,1,decisive,10,-0.10403314828872681,-0.3245773911476135,0.22949141263961792
deconstructionist,negative,2,factual,10,-0.07010941505432129,-0.22370964288711548,0.22013771533966064
deconstructionist,negative,3,assertive,10,-0.04850582480430603,-0.29181456565856934,0.22041884064674377
deconstructionist,negative,4,independent,10,-0.021934568881988525,-0.34682464599609375,0.450719952583313
deontological,positive,1,optimistic,10,0.3243093967437744,-0.019721031188964844,0.7332024574279785
deontological,positive,2,nurturing,10,0.2706004619598389,-0.15560317039489746,0.7469668388366699
deontological,positive,3,theoretical,10,0.2550260066986084,-0.03016495704650879,0.5800628662109375
deontological,positive,4,contemporary,10,0.23982582092285157,0.0035371780395507812,0.4886345863342285
deontological,negative,1,skeptical,10,-0.41646780967712405,-0.9097285270690918,0.04629683494567871
deontological,negative,2,competitive,10,-0.3431643009185791,-0.9432582855224609,-0.08070492744445801
deontological,negative,3,entertaining,10,-0.292878532409668,-0.5910279750823975,0.0689539909362793
deontological,negative,4,confident,10,-0.29276165962219236,-0.9230751991271973,-0.06519865989685059
detached,positive,1,quantitative,10,0.3389796257019043,-0.09813642501831055,0.7746560573577881
detached,positive,2,socratic,10,0.25616817474365233,-0.2204136848449707,0.9972892999649048
detached,positive,3,formal,10,0.25580463409423826,0.03996717929840088,0.4949171543121338
detached,positive,4,concise,10,0.2309953451156616,0.01748967170715332,0.8807262182235718
detached,negative,1,skeptical,10,-0.6409493207931518,-1.1664888858795166,-0.2737419605255127
detached,negative,2,anxious,10,-0.5235758781433105,-1.0882654190063477,-0.05718207359313965
detached,negative,3,entertaining,10,-0.48287049531936643,-0.8546508550643921,-0.15426230430603027
detached,negative,4,empathetic,10,-0.48141767978668215,-1.6608515977859497,0.10126566886901855
deterministic,positive,1,interdisciplinary,10,0.3905564248561859,0.15781967341899872,1.0768119096755981
deterministic,positive,2,socratic,10,0.2979684740304947,0.06871972978115082,0.7191792279481888
deterministic,positive,3,speculative,10,0.282281956076622,-0.3268401622772217,0.6322289183735847
deterministic,positive,4,metaphorical,10,0.240998737514019,-0.1296226978302002,0.5865647792816162
deterministic,negative,1,generalist,10,-0.22126298248767853,-0.5987135320901871,0.2333807647228241
deterministic,negative,2,inclusive,10,-0.15763502120971679,-0.7463269382715225,0.29846203327178955
deterministic,negative,3,empathetic,10,-0.12289496809244156,-0.2800290584564209,0.08246763795614243
deterministic,negative,4,anxious,10,-0.11044183075428009,-0.30409783124923706,0.11626532673835754
diplomatic,positive,1,quantitative,10,0.32164199352264405,0.14907824993133545,0.6436290740966797
diplomatic,positive,2,formal,10,0.22978885173797609,0.18587827682495117,0.3149756193161011
diplomatic,positive,3,socratic,10,0.2006352186203003,-0.13134384155273438,0.45204782485961914
diplomatic,positive,4,serious,10,0.18674056529998778,-0.12175917625427246,0.37991654872894287
diplomatic,negative,1,skeptical,10,-0.3484427690505981,-0.7894868850708008,0.13353586196899414
diplomatic,negative,2,flexible,10,-0.23677523136138917,-0.6960868835449219,0.2115633487701416
diplomatic,negative,3,calm,10,-0.23197245597839355,-0.5972394943237305,0.08060836791992188
diplomatic,negative,4,exploratory,10,-0.21822330951690674,-0.40518808364868164,-0.09656858444213867
disorganized,positive,1,skeptical,10,0.9279567480087281,0.43018221855163574,1.4340633153915405
disorganized,positive,2,entertaining,10,0.69116051197052,0.27033329010009766,1.2201573848724365
disorganized,positive,3,flexible,10,0.48615212440490724,-0.11406612396240234,1.7117797136306763
disorganized,positive,4,anxious,10,0.4588429927825928,0.044759273529052734,0.7877144813537598
disorganized,negative,1,formal,10,-0.23348650932312012,-0.33093714714050293,-0.10540294647216797
disorganized,negative,2,contemporary,10,-0.20878853797912597,-0.4716916084289551,0.09487128257751465
disorganized,negative,3,verbose,10,-0.20132193565368653,-0.6258115768432617,0.20006847381591797
disorganized,negative,4,concise,10,-0.1878880262374878,-0.7248167991638184,0.06364011764526367
dispassionate,positive,1,quantitative,10,0.21555563807487488,-0.07164877653121948,0.6587630808353424
dispassionate,positive,2,conscientious,10,0.0945110023021698,-0.10814481973648071,0.3297260105609894
dispassionate,positive,3,formal,10,0.08875727951526642,-0.15127065777778625,0.2847341299057007
dispassionate,positive,4,factual,10,0.08824384808540345,-0.14484372735023499,0.21906930208206177
dispassionate,negative,1,anxious,10,-0.5534625113010406,-1.1035153269767761,-0.2416737675666809
dispassionate,negative,2,metaphorical,10,-0.5451036840677261,-0.8817296028137207,0.1123422384262085
dispassionate,negative,3,pessimistic,10,-0.4962835133075714,-1.1233178079128265,-0.07038497924804688
dispassionate,negative,4,flexible,10,-0.47211597859859467,-1.1108061075210571,-0.23702940344810486
dogmatic,positive,1,exploratory,10,0.2624014616012573,0.1157524585723877,0.3736732006072998
dogmatic,positive,2,calm,10,0.2304967999458313,0.08213412761688232,0.48519396781921387
dogmatic,positive,3,independent,10,0.20687931776046753,0.06308978796005249,0.4994775056838989
dogmatic,positive,4,qualitative,10,0.16916048526763916,-0.07171851396560669,0.46704185009002686
dogmatic,negative,1,quantitative,10,-0.22893553972244263,-0.3519630432128906,0.027424931526184082
dogmatic,negative,2,generalist,10,-0.18036959171295167,-0.7464410066604614,0.14504408836364746
dogmatic,negative,3,nurturing,10,-0.1411302387714386,-0.7328175604343414,0.3750133514404297
dogmatic,negative,4,contemporary,10,-0.12472878694534302,-0.2668437957763672,-0.0025874972343444824
dominant,positive,1,quantitative,10,0.4440811097621918,0.20708221197128296,0.8762904107570648
dominant,positive,2,verbose,10,0.289970326423645,-0.18265104293823242,0.6262246370315552
dominant,positive,3,contemporary,10,0.27222996950149536,0.06513696908950806,0.6637353301048279
dominant,positive,4,concise,10,0.2489162266254425,-0.00012350082397460938,0.9143016636371613
dominant,negative,1,skeptical,10,-0.5699361145496369,-1.1253622472286224,-0.08633202314376831
dominant,negative,2,anxious,10,-0.3428155481815338,-0.7908887565135956,0.3472341299057007
dominant,negative,3,pessimistic,10,-0.3369921654462814,-0.7288783639669418,-0.05190330743789673
dominant,negative,4,exploratory,10,-0.3267394095659256,-0.5542113333940506,-0.07151985168457031
dramatic,positive,1,metaphorical,10,0.45637778639793397,-0.06274271011352539,0.71290123462677
dramatic,positive,2,holistic,10,0.33204536959528924,0.03945547342300415,0.595981553196907
dramatic,positive,3,speculative,10,0.3049319937825203,0.08465322107076645,0.6399432122707367
dramatic,positive,4,interdisciplinary,10,0.29603948146104814,-0.14581912755966187,0.6218972951173782
dramatic,negative,1,curious,10,-0.08173726201057434,-0.2969829738140106,0.10622739791870117
dramatic,negative,2,assertive,10,-0.05488814413547516,-0.38286755979061127,0.1667460799217224
dramatic,negative,3,decisive,10,-0.05449508875608444,-0.36355044692754745,0.1249113380908966
dramatic,negative,4,cautious,10,-0.03964663743972778,-0.3549067974090576,0.13986706733703613
earnest,positive,1,nurturing,10,0.29776411056518554,-0.22888422012329102,0.8707609176635742
earnest,positive,2,theoretical,10,0.29085025787353513,-0.07984137535095215,0.5979382991790771
earnest,positive,3,formal,10,0.2733400821685791,0.1014096736907959,0.34999608993530273
earnest,positive,4,verbose,10,0.24410033226013184,-0.009827375411987305,0.6067872047424316
earnest,negative,1,skeptical,10,-0.6873208045959472,-1.0418651103973389,-0.3243570327758789
earnest,negative,2,entertaining,10,-0.4677148342132568,-0.6868159770965576,-0.27796125411987305
earnest,negative,3,qualitative,10,-0.28539481163024905,-0.8169121742248535,0.14577126502990723
earnest,negative,4,competitive,10,-0.27065629959106446,-0.733457088470459,0.009784698486328125
eclectic,positive,1,interdisciplinary,10,0.4876900285482407,0.13116455078125,0.8849878311157227
eclectic,positive,2,speculative,10,0.4371950000524521,0.20389221608638763,0.6516919881105423
eclectic,positive,3,entertaining,10,0.3600351169705391,0.13242267817258835,0.6089890599250793
eclectic,positive,4,socratic,10,0.28723582327365876,-0.1118011474609375,0.6247634887695312
eclectic,negative,1,assertive,10,-0.1630974680185318,-0.6713035106658936,0.12100893259048462
eclectic,negative,2,reductionist,10,-0.15386244803667068,-0.3230947256088257,0.025972366333007812
eclectic,negative,3,inclusive,10,-0.1222352147102356,-0.28786206245422363,0.21552860736846924
eclectic,negative,4,methodical,10,-0.12066466510295867,-0.5209136009216309,0.2639776021242142
edgy,positive,1,skeptical,10,0.4831562042236328,-0.14359307289123535,0.9361414909362793
edgy,positive,2,entertaining,10,0.3108498573303223,-0.08692526817321777,0.633263111114502
edgy,positive,3,flexible,10,0.26229114532470704,-0.30843567848205566,0.8022801876068115
edgy,positive,4,calm,10,0.22251076698303224,-0.3615849018096924,0.7446308135986328
edgy,negative,1,formal,10,-0.29835987091064453,-0.46877527236938477,-0.186859130859375
edgy,negative,2,socratic,10,-0.2856305599212646,-0.624445915222168,0.11213254928588867
edgy,negative,3,contemporary,10,-0.20975584983825685,-0.5986354351043701,0.034654855728149414
edgy,negative,4,verbose,10,-0.1962212562561035,-0.5330891609191895,0.09393668174743652
educational,positive,1,nurturing,10,0.3577162265777588,-0.0756845474243164,1.0730583667755127
educational,positive,2,contemporary,10,0.2931471347808838,0.10924339294433594,0.5231218338012695
educational,positive,3,generalist,10,0.23995065689086914,-0.28904032707214355,0.8300273418426514
educational,positive,4,inclusive,10,0.23120536804199218,0.04493570327758789,0.4710259437561035
educational,negative,1,skeptical,10,-0.3963501453399658,-0.8250961303710938,-0.15121793746948242
educational,negative,2,assertive,10,-0.33951559066772463,-0.8238368034362793,0.09024477005004883
educational,negative,3,entertaining,10,-0.21556272506713867,-0.31206679344177246,-0.12845182418823242
educational,negative,4,casual,10,-0.20466365814208984,-0.3758409023284912,0.18268871307373047
effusive,positive,1,skeptical,10,0.4478494644165039,0.12762510776519775,0.995100736618042
effusive,positive,2,entertaining,10,0.37172569036483766,0.14560413360595703,0.682796061038971
effusive,positive,3,flexible,10,0.3238946318626404,-0.04589188098907471,0.9028087258338928
effusive,positive,4,empathetic,10,0.31038068532943724,-0.226806640625,1.2296419143676758
effusive,negative,1,socratic,10,-0.31846840381622316,-0.8217611312866211,0.034679293632507324
effusive,negative,2,formal,10,-0.23098862171173096,-0.5040345191955566,-0.014064431190490723
effusive,negative,3,concise,10,-0.184281063079834,-0.6135895252227783,0.08855342864990234
effusive,negative,4,reductionist,10,-0.1466456413269043,-0.4310314655303955,-0.0068247318267822266
egalitarian,positive,1,nurturing,10,0.45508546829223634,-0.27874755859375,1.3861193656921387
egalitarian,positive,2,contemporary,10,0.35983734130859374,0.0505218505859375,0.7405610084533691
egalitarian,positive,3,optimistic,10,0.32258806228637693,0.11594915390014648,0.6453590393066406
egalitarian,positive,4,supportive,10,0.252382755279541,-0.11135196685791016,0.7162137031555176
egalitarian,negative,1,skeptical,10,-0.41796188354492186,-1.1579504013061523,0.16013097763061523
egalitarian,negative,2,qualitative,10,-0.29880447387695314,-0.8120088577270508,0.23447036743164062
egalitarian,negative,3,confident,10,-0.2670286178588867,-0.4702272415161133,-0.12517786026000977
egalitarian,negative,4,independent,10,-0.2627577781677246,-0.4599270820617676,0.05325651168823242
elitist,positive,1,confident,10,0.2716178894042969,0.09510517120361328,0.4120473861694336
elitist,positive,2,skeptical,10,0.2707823753356934,-0.30892419815063477,1.1813502311706543
elitist,positive,3,qualitative,10,0.2637916564941406,-0.31579017639160156,0.8075833320617676
elitist,positive,4,independent,10,0.1969296455383301,-0.15287351608276367,0.40081167221069336
elitist,negative,1,nurturing,10,-0.5219687461853028,-1.3565349578857422,0.07975387573242188
elitist,negative,2,contemporary,10,-0.3793678283691406,-0.9240908622741699,0.03718090057373047
elitist,negative,3,optimistic,10,-0.3103994369506836,-0.6313157081604004,-0.12999391555786133
elitist,negative,4,generalist,10,-0.3064441680908203,-1.3978471755981445,0.2520103454589844
eloquent,positive,1,speculative,10,0.5303725689649582,0.309795618057251,0.7512762546539307
eloquent,positive,2,interdisciplinary,10,0.5194014623761177,0.008787266910076141,1.0601749271154404
eloquent,positive,3,metaphorical,10,0.4043747425079346,-0.00747285783290863,0.5786439329385757
eloquent,positive,4,theoretical,10,0.36338338255882263,0.06513236463069916,0.7254540622234344
eloquent,negative,1,skeptical,10,-0.24817448556423188,-0.8168643116950989,0.42610473930835724
eloquent,negative,2,assertive,10,-0.23579521477222443,-0.5364276468753815,0.12204597890377045
eloquent,negative,3,empathetic,10,-0.16837144047021865,-0.5460931062698364,0.21697381138801575
eloquent,negative,4,adaptable,10,-0.13806320130825042,-0.621633768081665,0.13842202723026276
emotional,positive,1,skeptical,10,0.6559711247682571,0.010834991931915283,1.1941029876470566
emotional,positive,2,anxious,10,0.6534374475479126,0.1317654848098755,1.3654740154743195
emotional,positive,3,generalist,10,0.5733799040317535,0.16924577951431274,1.1679093539714813
emotional,positive,4,empathetic,10,0.5725485295057297,0.03210282325744629,1.8588723093271255
emotional,negative,1,quantitative,10,-0.1856452703475952,-0.6668108701705933,0.2375749945640564
emotional,negative,2,formal,10,-0.1701042413711548,-0.5976877212524414,0.17540514469146729
emotional,negative,3,socratic,10,-0.15377793312072754,-0.7653405666351318,0.19177937507629395
emotional,negative,4,concise,10,-0.13362776041030883,-0.7187724113464355,0.06557071208953857
empathetic,positive,1,skeptical,10,0.7848547637462616,0.28669893741607666,1.3583965599536896
empathetic,positive,2,anxious,10,0.7095288395881653,-0.07534217834472656,1.428411066532135
empathetic,positive,3,empathetic,10,0.6232706010341644,-0.060283660888671875,2.08282807469368
empathetic,positive,4,generalist,10,0.5835991442203522,0.052472829818725586,1.3356161415576935
empathetic,negative,1,quantitative,10,-0.2958801746368408,-0.9385186433792114,0.2079927921295166
empathetic,negative,2,concise,10,-0.2911292791366577,-1.089395523071289,0.0010683536529541016
empathetic,negative,3,formal,10,-0.2531677961349487,-0.6421761512756348,0.08853113651275635
empathetic,negative,4,socratic,10,-0.19940297603607177,-1.0146634578704834,0.21061062812805176
enigmatic,positive,1,metaphorical,10,0.4743598997592926,0.2279520034790039,0.7081216871738434
enigmatic,positive,2,interdisciplinary,10,0.3440681517124176,-0.07190477848052979,1.197853922843933
enigmatic,positive,3,entertaining,10,0.26594425439834596,0.1756342649459839,0.3382645845413208
enigmatic,positive,4,speculative,10,0.24443312287330626,-0.06692895293235779,0.5637668371200562
enigmatic,negative,1,extroverted,10,-0.08747472763061523,-0.33658087253570557,0.2118091583251953
enigmatic,negative,2,humble,10,-0.07512270212173462,-0.20545655488967896,-0.0019227266311645508
enigmatic,negative,3,traditional,10,-0.058959996700286864,-0.3266708254814148,0.17883634567260742
enigmatic,negative,4,inclusive,10,-0.05511481761932373,-0.21161329746246338,0.1290421485900879
entertaining,positive,1,entertaining,10,0.8778694190084935,0.31545888260006905,1.391414076089859
entertaining,positive,2,metaphorical,10,0.7981119453907013,0.025481224060058594,1.4204348921775818
entertaining,positive,3,skeptical,10,0.7716255009174346,-0.1953655183315277,1.5326402187347412
entertaining,positive,4,pessimistic,10,0.7626103147864342,0.2616181969642639,1.5338428616523743
entertaining,negative,1,factual,10,-0.04165699183940887,-0.08396852016448975,-0.008159786462783813
entertaining,negative,2,traditional,10,-0.01173042356967926,-0.21324269473552704,0.243196040391922
entertaining,negative,3,specialized,10,-0.006772053241729736,-0.3931627869606018,0.2554857134819031
entertaining,negative,4,socratic,10,3.3845007419586184e-05,-0.4657271057367325,0.2521984875202179
environmental,positive,1,interdisciplinary,10,0.2613920092582703,-0.0170058012008667,0.45359766483306885
environmental,positive,2,nurturing,10,0.23223676681518554,-0.1604464054107666,0.6079363822937012
environmental,positive,3,contemporary,10,0.19099655151367187,0.05228912830352783,0.37626171112060547
environmental,positive,4,intuitive,10,0.18303749561309815,-0.04322481155395508,0.4538760185241699
environmental,negative,1,skeptical,10,-0.23799340724945067,-0.5404722690582275,0.1841214895248413
environmental,negative,2,independent,10,-0.13512823581695557,-0.22960984706878662,0.07534730434417725
environmental,negative,3,qualitative,10,-0.12404086589813232,-0.3790245056152344,0.16919052600860596
environmental,negative,4,calm,10,-0.11341898441314698,-0.3760629892349243,0.16627490520477295
epicurean,positive,1,interdisciplinary,10,0.34117661491036416,-0.004470396786928177,0.7391960620880127
epicurean,positive,2,theoretical,10,0.2945096954703331,-0.09846559166908264,0.6344537734985352
epicurean,positive,3,verbose,10,0.2851690351963043,-0.07197391986846924,0.4726255238056183
epicurean,positive,4,speculative,10,0.26136880964040754,-0.05224792659282684,0.6289105415344238
epicurean,negative,1,assertive,10,-0.3848542422056198,-0.8499365746974945,-0.05538828670978546
epicurean,negative,2,decisive,10,-0.2745532728731632,-0.9763129949569702,0.16225206851959229
epicurean,negative,3,empathetic,10,-0.24282205998897552,-0.7186079025268555,0.1367233395576477
epicurean,negative,4,skeptical,10,-0.23236540257930755,-0.6701089143753052,0.3103467971086502
esoteric,positive,1,interdisciplinary,10,0.5259887486696243,0.23328596353530884,1.0085644721984863
esoteric,positive,2,speculative,10,0.46438064575195315,0.0007227063179016113,0.8869607448577881
esoteric,positive,3,socratic,10,0.3406230568885803,-0.051321983337402344,1.094635248184204
esoteric,positive,4,theoretical,10,0.3223033517599106,-0.18054857850074768,0.8359894752502441
esoteric,negative,1,empathetic,10,-0.46572778820991517,-0.9454452991485596,0.03084099292755127
esoteric,negative,2,generalist,10,-0.44808517694473265,-1.0470340847969055,0.3205376863479614
esoteric,negative,3,skeptical,10,-0.37901666164398196,-0.9699152112007141,0.24456822872161865
esoteric,negative,4,flexible,10,-0.3088605046272278,-1.4681807160377502,0.38294845819473267
essentialist,positive,1,optimistic,10,0.17176826298236847,-0.07828284800052643,0.4413139224052429
essentialist,positive,2,decisive,10,0.09831590950489044,-0.19159173965454102,0.381041556596756
essentialist,positive,3,factual,10,0.09454976320266724,-0.3294864594936371,0.4623695909976959
essentialist,positive,4,concise,10,0.09018241316080093,-0.060702309012413025,0.23166489601135254
essentialist,negative,1,pessimistic,10,-0.6959119021892548,-1.992016077041626,-0.042581915855407715
essentialist,negative,2,anxious,10,-0.49633985459804536,-1.0092508494853973,0.03995859622955322
essentialist,negative,3,skeptical,10,-0.4899090975522995,-1.2206963300704956,0.18410423398017883
essentialist,negative,4,entertaining,10,-0.45284449607133864,-1.2094025611877441,0.1110747903585434
ethereal,positive,1,metaphorical,10,0.3633137881755829,0.0961230993270874,0.5528140366077423
ethereal,positive,2,interdisciplinary,10,0.2365019679069519,-0.05958712100982666,0.5464187860488892
ethereal,positive,3,speculative,10,0.19521952867507936,0.02029392123222351,0.42325618863105774
ethereal,positive,4,holistic,10,0.1800083637237549,-0.06257909536361694,0.32263875007629395
ethereal,negative,1,curious,10,-0.08196955919265747,-0.20931780338287354,0.10500502586364746
ethereal,negative,2,extroverted,10,-0.07062976956367492,-0.28720274567604065,0.06879174709320068
ethereal,negative,3,humble,10,-0.06914854049682617,-0.2153153419494629,0.02556288242340088
ethereal,negative,4,assertive,10,-0.06148316860198975,-0.18771231174468994,0.049163103103637695
existentialist,positive,1,anxious,10,0.41652290225028993,0.055283308029174805,1.2051699459552765
existentialist,positive,2,nurturing,10,0.40814459323883057,0.04026460647583008,1.0448422133922577
existentialist,positive,3,inclusive,10,0.3836882710456848,-0.0624394416809082,1.1710196733474731
existentialist,positive,4,assertive,10,0.3811251580715179,-0.02355170249938965,0.854453057050705
existentialist,negative,1,socratic,10,-0.2075076460838318,-0.44193054735660553,0.0343220978975296
existentialist,negative,2,formal,10,-0.15031110048294066,-0.3830258846282959,0.06891441345214844
existentialist,negative,3,interdisciplinary,10,-0.11743541061878204,-0.3889782875776291,0.08688962459564209
existentialist,negative,4,conscientious,10,-0.10621775090694427,-0.3123640865087509,0.043383121490478516
experiential,positive,1,skeptical,10,0.6385620579123497,0.049019694328308105,0.958594560623169
experiential,positive,2,entertaining,10,0.5495909437537193,0.05037325620651245,0.9810261651873589
experiential,positive,3,empathetic,10,0.3608908221125603,-0.15252864360809326,0.9635574892163277
experiential,positive,4,flexible,10,0.2735659837722778,-0.2681248188018799,1.1594175696372986
experiential,negative,1,theoretical,10,-0.5204217553138732,-1.118766963481903,-0.0958397388458252
experiential,negative,2,formal,10,-0.3450612425804138,-0.6382831335067749,-0.08934956789016724
experiential,negative,3,socratic,10,-0.3033844828605652,-0.9226714670658112,0.2805982828140259
experiential,negative,4,verbose,10,-0.27336165904998777,-0.5230450630187988,-0.053936123847961426
extroverted,positive,1,entertaining,10,0.29422890543937685,0.1256197690963745,0.48578566312789917
extroverted,positive,2,inspirational,10,0.24827526211738588,0.03258821368217468,0.5019237995147705
extroverted,positive,3,generalist,10,0.2350512683391571,0.03668203949928284,0.33919206261634827
extroverted,positive,4,narrative,10,0.2219611793756485,0.1040874719619751,0.30888983607292175
extroverted,negative,1,decisive,10,-0.11553011983633041,-0.3089851662516594,0.1565793752670288
extroverted,negative,2,confident,10,-0.07917399406433105,-0.2007981836795807,0.10394668579101562
extroverted,negative,3,reductionist,10,-0.07188031673431397,-0.1271648406982422,-0.006928861141204834
extroverted,negative,4,socratic,10,-0.06160622984170914,-0.2650378346443176,0.1403064727783203
fatalistic,positive,1,speculative,10,0.4058866918087006,-0.4153788089752197,1.5223549604415894
fatalistic,positive,2,metaphorical,10,0.3527477204799652,0.2072426974773407,0.45568370819091797
fatalistic,positive,3,exploratory,10,0.3016399070620537,-0.0009996891021728516,1.0253200456500053
