axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
convergent,negative,4,collaborative,100,-0.019165855664759875,-0.5168788433074951,0.6184759140014648
creative,positive,1,playful,100,0.44263670086860657,-0.3138009309768677,1.3400543928146362
creative,positive,2,entertaining,100,0.4080138385295868,-0.29918766021728516,1.8141506910324097
creative,positive,3,inspirational,100,0.3901755195856094,-0.2027360200881958,1.115628719329834
creative,positive,4,speculative,98,0.3271927486877052,-0.441542387008667,1.0302879810333252
creative,negative,1,concise,74,-0.03219027676292368,-0.5125521421432495,0.7910779118537903
creative,negative,2,practical,100,0.05884265124797821,-0.3820747137069702,0.8784315586090088
creative,negative,3,supportive,100,0.08160995364189148,-0.5219660401344299,0.6349930763244629
creative,negative,4,factual,100,0.09905720889568329,-0.5318970680236816,0.9069371223449707
critical,positive,1,speculative,98,0.2424141541503522,-0.6085586547851562,0.8208638429641724
critical,positive,2,stoic,65,0.20919789110238735,-0.23640647530555725,0.7598048150539398
critical,positive,3,entertaining,100,0.1915542386472225,-0.45715880393981934,0.7025018632411957
critical,positive,4,analytical,100,0.15909264963120223,-0.16494262218475342,0.7268087863922119
critical,negative,1,calm,100,-0.007299222983419895,-0.382249116897583,0.9284768998622894
critical,negative,2,educational,100,0.012309323437511921,-0.41444286704063416,0.7188701629638672
critical,negative,3,casual,100,0.015443115644156933,-0.5271254777908325,0.4141615629196167
critical,negative,4,patient,100,0.01672465920448303,-0.43595609068870544,0.3060934543609619
cruel,positive,1,concise,74,0.15653550302660144,-0.33125734329223633,0.680027961730957
cruel,positive,2,stoic,65,0.03649701888744648,-0.46251118183135986,0.4941362142562866
cruel,positive,3,playful,100,0.03041157841682434,-0.8111371994018555,0.7323174476623535
cruel,positive,4,data_driven,100,0.029280701875686644,-0.5406444072723389,0.7295022010803223
cruel,negative,1,anxious,100,-0.16003167510032654,-0.9845072031021118,0.24514710903167725
cruel,negative,2,empathetic,100,-0.12739688396453858,-0.8144874572753906,0.7454054355621338
cruel,negative,3,inspirational,100,-0.1270745265483856,-0.8228473663330078,0.2863718271255493
cruel,negative,4,pessimistic,100,-0.12663044929504394,-0.7328462600708008,0.3613111972808838
cryptic,positive,1,stoic,65,0.2653317456062023,-0.26361584663391113,1.3055049180984497
cryptic,positive,2,speculative,98,0.1978598550266149,-0.22590994834899902,0.9799436330795288
cryptic,positive,3,entertaining,100,0.19498141288757323,-0.46254003047943115,1.9822497367858887
cryptic,positive,4,verbose,100,0.18543254047632218,-0.3051895797252655,1.1290567219257355
cryptic,negative,1,anxious,100,-0.07102527558803558,-0.5669856071472168,0.4517626166343689
cryptic,negative,2,casual,100,-0.046652414202690125,-0.7479196786880493,0.2912537455558777
cryptic,negative,3,grounded,100,-0.038593611419200896,-0.5013729333877563,0.3798731565475464
cryptic,negative,4,practical,100,-0.022713907659053803,-0.6876023411750793,0.36426806449890137
curious,positive,1,inspirational,100,0.2673166859149933,-0.20560002326965332,1.316192388534546
curious,positive,2,verbose,100,0.20400241255760193,-0.32599449157714844,0.9198634624481201
curious,positive,3,formal,100,0.18799686431884766,-0.48025012016296387,0.9714164733886719
curious,positive,4,big_picture,100,0.17776892721652984,-0.5052285194396973,1.0352163314819336
curious,negative,1,concise,74,-0.3121245624245824,-1.1119662523269653,0.6287530660629272
curious,negative,2,casual,100,-0.20899514555931092,-0.789212703704834,0.3219248056411743
curious,negative,3,playful,100,-0.10821486592292785,-1.1425902843475342,0.844818115234375
curious,negative,4,humble,100,-0.08859874367713928,-1.1283077001571655,0.5847766399383545
cynical,positive,1,playful,100,0.26597036972641946,-0.23893475532531738,0.9513219594955444
cynical,positive,2,entertaining,100,0.2303689406812191,-0.39698052406311035,0.8769968748092651
cynical,positive,3,skeptical,100,0.15809344932436942,-0.4832226634025574,0.7314867973327637
cynical,positive,4,speculative,98,0.14471122211947732,-0.4122510701417923,0.9346427917480469
cynical,negative,1,formal,100,-0.024507370442152024,-0.6901655197143555,0.658099889755249
cynical,negative,2,inspirational,100,-0.021692689955234528,-0.6594280004501343,0.42124617099761963
cynical,negative,3,educational,100,-0.0039732426404953,-0.44398021697998047,0.7066125869750977
cynical,negative,4,verbose,100,0.01208158239722252,-0.35388825833797455,0.6556793451309204
data_driven,positive,1,data_driven,100,0.16940824091434478,-0.7617802619934082,1.5358547568321228
data_driven,positive,2,formal,100,0.08486972630023956,-0.9981486797332764,1.458240270614624
data_driven,positive,3,methodical,100,0.07482524991035461,-0.7043666839599609,1.0418630838394165
data_driven,positive,4,analytical,100,0.04576754331588745,-0.9465606212615967,0.9114022254943848
data_driven,negative,1,pessimistic,100,-0.43248726904392243,-1.60603928565979,0.7971042394638062
data_driven,negative,2,playful,100,-0.38811300456523895,-1.125234603881836,0.37984657287597656
data_driven,negative,3,intuitive,100,-0.327357594370842,-1.6995341777801514,0.5284932851791382
data_driven,negative,4,entertaining,100,-0.31793480515480044,-1.6725444793701172,0.5241806507110596
decisive,positive,1,concise,74,0.04916128803145241,-0.5890199542045593,0.5104687511920929
decisive,positive,2,methodical,100,-0.008773146234452724,-0.6079005002975464,0.3928329348564148
decisive,positive,3,data_driven,100,-0.019122663922607898,-0.7609939575195312,0.530877023935318
decisive,positive,4,formal,100,-0.023850250262767075,-0.5902483463287354,0.46764877438545227
decisive,negative,1,pessimistic,100,-0.40939576309174297,-1.3413233757019043,0.1693728268146515
decisive,negative,2,playful,100,-0.3420402869954705,-1.155953049659729,0.20108723640441895
decisive,negative,3,narrative,100,-0.3405103484913707,-1.6930565685033798,0.3204825520515442
decisive,negative,4,skeptical,100,-0.29155156426131723,-1.103624016046524,0.23555052280426025
deconstructionist,positive,1,speculative,98,0.3739052293251972,-0.3245183229446411,1.1816348135471344
deconstructionist,positive,2,entertaining,100,0.3158547081425786,-0.335821270942688,0.948378324508667
deconstructionist,positive,3,pessimistic,100,0.29479267600923775,-0.2140735387802124,1.1672490239143372
deconstructionist,positive,4,narrative,100,0.2853532684966922,-0.1815779209136963,0.9676439464092255
deconstructionist,negative,1,concise,74,0.010936494815993953,-0.5711731314659119,0.5686632394790649
deconstructionist,negative,2,educational,100,0.07558879617601633,-0.36407291889190674,0.9352745711803436
deconstructionist,negative,3,calm,100,0.08549675233662128,-0.36504900455474854,1.2822213768959045
deconstructionist,negative,4,casual,100,0.10025975327938795,-0.546117901802063,0.6762642860412598
deontological,positive,1,curious,100,0.020135970115661622,-0.7416398525238037,0.9452307224273682
deontological,positive,2,inspirational,100,0.013467626571655273,-0.5309739112854004,0.9306206703186035
deontological,positive,3,big_picture,100,0.013125247955322265,-0.9857175350189209,1.0251939296722412
deontological,positive,4,educational,100,0.009252629280090331,-0.8771762847900391,0.8802106380462646
deontological,negative,1,concise,74,-0.29608374350779765,-1.0018105506896973,0.6969237327575684
deontological,negative,2,playful,100,-0.20601817846298218,-1.848886489868164,0.7787973880767822
deontological,negative,3,practical,100,-0.15729021549224853,-1.532294750213623,0.7814581394195557
deontological,negative,4,casual,100,-0.15274017333984374,-0.9948458671569824,0.6504013538360596
detached,positive,1,formal,100,0.08081452906131745,-0.6027857065200806,0.9050280451774597
detached,positive,2,methodical,100,-0.009757491052150727,-0.7409710884094238,0.9985111057758331
detached,positive,3,analytical,100,-0.01139219343662262,-0.5873126983642578,0.5848856568336487
detached,positive,4,factual,100,-0.04135277271270752,-0.7469881772994995,0.5891165137290955
detached,negative,1,playful,100,-0.7188724753260612,-1.996877372264862,0.06772339344024658
detached,negative,2,entertaining,100,-0.5004048618674278,-1.3254965543746948,0.34761595726013184
detached,negative,3,casual,100,-0.48238690197467804,-1.2943637371063232,0.3010282516479492
detached,negative,4,anxious,100,-0.4356038933992386,-1.3251352906227112,0.48364701867103577
deterministic,positive,1,verbose,100,0.24027653608471156,-0.23766815662384033,1.0319804102182388
deterministic,positive,2,speculative,98,0.22387866535205014,-0.423404335975647,1.5814740359783173
deterministic,positive,3,stoic,65,0.2231068636362369,-0.42917299270629883,0.8240219354629517
deterministic,positive,4,formal,100,0.21873972039669753,-0.481925368309021,1.0626203119754791
deterministic,negative,1,concise,74,-0.03264343859376134,-0.43120890855789185,0.8193445205688477
deterministic,negative,2,grounded,100,0.021268290020525455,-0.6009223759174347,0.7607423663139343
deterministic,negative,3,anxious,100,0.02562950287014246,-0.4988110065460205,0.5033102929592133
deterministic,negative,4,casual,100,0.025760264843702318,-0.7836055755615234,0.4109446108341217
diplomatic,positive,1,formal,100,0.03889868021011353,-0.9613118171691895,0.9676697254180908
diplomatic,positive,2,analytical,100,0.01829165458679199,-0.5804243087768555,0.730154275894165
diplomatic,positive,3,methodical,100,0.0022907209396362304,-0.6785588264465332,0.6524596214294434
diplomatic,positive,4,factual,100,-0.0014071798324584962,-0.6999969482421875,0.9450933933258057
diplomatic,negative,1,playful,100,-0.41833598852157594,-1.380302906036377,0.4662902355194092
diplomatic,negative,2,entertaining,100,-0.3181164240837097,-0.9701094627380371,0.33248043060302734
diplomatic,negative,3,casual,100,-0.26237961769104,-0.811913013458252,0.4356415271759033
diplomatic,negative,4,narrative,100,-0.1958174979686737,-1.079662561416626,0.6619464159011841
disorganized,positive,1,playful,100,0.8648867654800415,-0.04014122486114502,2.592183768749237
disorganized,positive,2,entertaining,100,0.5903352457284927,-0.3488893508911133,1.6990417838096619
disorganized,positive,3,casual,100,0.5788896408677101,-0.17297744750976562,1.5593181848526
disorganized,positive,4,pessimistic,100,0.49361883372068405,-0.23809051513671875,2.156132161617279
disorganized,negative,1,formal,100,-0.09788765668869019,-1.288978099822998,1.058124303817749
disorganized,negative,2,analytical,100,0.01505932092666626,-0.7725274562835693,0.7367401123046875
disorganized,negative,3,methodical,100,0.04197807550430298,-1.4340622425079346,0.7435308694839478
disorganized,negative,4,serious,100,0.04951834559440613,-0.7997598648071289,1.4833183288574219
dispassionate,positive,1,formal,100,0.029969002306461334,-0.5775269567966461,0.7617698907852173
dispassionate,positive,2,methodical,100,-0.006325987875461578,-0.45928871631622314,0.9384554624557495
dispassionate,positive,3,analytical,100,-0.03589500427246094,-0.5201044678688049,0.5787879526615143
dispassionate,positive,4,data_driven,100,-0.03775153860449791,-0.77750563621521,1.0405924320220947
dispassionate,negative,1,playful,100,-0.6635030665993691,-1.6496362090110779,0.013690456748008728
dispassionate,negative,2,entertaining,100,-0.5144378496706485,-1.2840022146701813,0.3105640411376953
dispassionate,negative,3,pessimistic,100,-0.4368677716702223,-1.5513328909873962,0.17383280396461487
dispassionate,negative,4,narrative,100,-0.4097739191353321,-1.2082232236862183,0.1331930160522461
dogmatic,positive,1,playful,100,0.18016152441501618,-0.7762364745140076,0.9455916285514832
dogmatic,positive,2,entertaining,100,0.1549506539106369,-0.5308274030685425,0.8429906368255615
dogmatic,positive,3,narrative,100,0.13257947325706482,-0.5772672295570374,0.9690506458282471
dogmatic,positive,4,casual,100,0.11938620746135711,-0.6850554943084717,0.5258870124816895
dogmatic,negative,1,analytical,100,-0.05148009717464447,-0.7461428642272949,0.5235539674758911
dogmatic,negative,2,data_driven,100,-0.03411007583141327,-0.9637579917907715,0.7408366203308105
dogmatic,negative,3,strategic,100,-0.018902646601200102,-0.7563066482543945,1.1078115403652191
dogmatic,negative,4,big_picture,100,-0.00510850727558136,-0.9024988412857056,0.6220554113388062
dominant,positive,1,formal,100,0.19652798637747765,-0.39236754179000854,0.7528749108314514
dominant,positive,2,stoic,65,0.19043792486190797,-0.6516267657279968,0.7922006249427795
dominant,positive,3,methodical,100,0.1423527155816555,-0.5454805195331573,0.7587180435657501
dominant,positive,4,analytical,100,0.14150843247771264,-0.6081967353820801,0.9074373543262482
dominant,negative,1,playful,100,-0.29734889522194863,-1.495981216430664,0.32732951641082764
dominant,negative,2,casual,100,-0.282674757540226,-1.0477350950241089,0.33560997247695923
dominant,negative,3,pessimistic,100,-0.25037386134266854,-1.2379340529441833,0.3486487865447998
dominant,negative,4,anxious,100,-0.22441960334777833,-1.30418199300766,0.5906862318515778
dramatic,positive,1,playful,100,0.37835622906684874,-0.23359617590904236,1.0869647860527039
dramatic,positive,2,entertaining,100,0.3565349267423153,-0.29510200023651123,2.2502965927124023
dramatic,positive,3,inspirational,100,0.3134125107526779,-0.18403077125549316,1.531212568283081
dramatic,positive,4,stoic,65,0.2940109479885835,-0.31658291816711426,1.1224505007266998
dramatic,negative,1,concise,74,-0.006762517867861567,-0.30238139629364014,0.5775333046913147
dramatic,negative,2,grounded,100,0.039723643511533735,-0.35328343510627747,0.43667519092559814
dramatic,negative,3,practical,100,0.042002711594104764,-0.6876940131187439,0.708654135465622
dramatic,negative,4,factual,100,0.046084679812192914,-0.4564255177974701,0.5489394068717957
earnest,positive,1,formal,100,0.10234464764595032,-1.4190852642059326,1.327040672302246
earnest,positive,2,inspirational,100,0.07390753269195556,-0.8021478652954102,1.1730365753173828
earnest,positive,3,verbose,100,0.031173890829086302,-0.8486210107803345,0.6044337749481201
earnest,positive,4,big_picture,100,0.021298185586929322,-0.9000403881072998,0.8746013641357422
earnest,negative,1,playful,100,-0.5371291053295135,-1.8019241690635681,0.4796299934387207
earnest,negative,2,casual,100,-0.3870098340511322,-1.0963530540466309,0.34203481674194336
earnest,negative,3,entertaining,100,-0.3340563082695007,-1.3070807456970215,0.7471113204956055
earnest,negative,4,humble,100,-0.2557450270652771,-1.5781409740447998,0.7589423656463623
eclectic,positive,1,stoic,65,0.37418430814376247,-0.4178403615951538,1.5908243060112
eclectic,positive,2,speculative,98,0.3573875836267763,-0.3457038402557373,1.159482330083847
eclectic,positive,3,verbose,100,0.29476087778806687,-0.2784050703048706,1.4464548528194427
eclectic,positive,4,inspirational,100,0.26754206389188767,-0.45555536448955536,1.6003987789154053
eclectic,negative,1,casual,100,0.00911521703004837,-0.8391412198543549,0.8134921193122864
eclectic,negative,2,anxious,100,0.011841653883457183,-0.4613863229751587,0.7889057397842407
eclectic,negative,3,concise,74,0.03589694866457501,-0.45502589643001556,0.5226905345916748
eclectic,negative,4,grounded,100,0.03704783827066421,-0.6120847910642624,0.6291544735431671
edgy,positive,1,playful,100,0.5573462694883347,-0.5357599258422852,1.6140973567962646
edgy,positive,2,entertaining,100,0.4023303711414337,-0.6067874431610107,1.2374296188354492
edgy,positive,3,casual,100,0.3251496064662933,-0.6056385040283203,1.0745937824249268
edgy,positive,4,accessible,100,0.24013092279434203,-0.9995441436767578,1.0719075202941895
edgy,negative,1,formal,100,-0.03880437016487122,-1.3415300846099854,1.4083778858184814
edgy,negative,2,verbose,100,0.015243062973022461,-0.7484359741210938,0.8109972476959229
edgy,negative,3,factual,100,0.03398263692855835,-1.3803043365478516,0.789503812789917
edgy,negative,4,analytical,100,0.03701881289482117,-0.9929981231689453,0.8187103271484375
educational,positive,1,inspirational,100,0.14468621492385864,-0.44411754608154297,0.8768143653869629
educational,positive,2,big_picture,100,0.11805465459823608,-0.6810662746429443,1.3962161540985107
educational,positive,3,formal,100,0.10358753204345703,-0.8148713111877441,0.9841060638427734
educational,positive,4,verbose,100,0.080052011013031,-0.6393744945526123,0.8227908611297607
educational,negative,1,concise,74,-0.3989879730585459,-1.3741564750671387,0.7742493152618408
educational,negative,2,playful,100,-0.23658594489097595,-1.2314324378967285,0.5920612812042236
educational,negative,3,casual,100,-0.21720258474349977,-0.889033317565918,0.5312879085540771
educational,negative,4,spontaneous,100,-0.10779640674591065,-1.8324072360992432,0.8350303173065186
effusive,positive,1,playful,100,0.6700892540812492,-0.34800076484680176,1.9556125700473785
effusive,positive,2,entertaining,100,0.45029060512781144,-0.5037727355957031,1.226650357246399
effusive,positive,3,casual,100,0.36113517493009567,-0.47454655170440674,1.0511980056762695
effusive,positive,4,anxious,100,0.27382887721061705,-0.6785521805286407,1.1004751920700073
effusive,negative,1,formal,100,-0.07826050192117691,-0.8390927612781525,1.0375601053237915
effusive,negative,2,analytical,100,-0.005707207322120667,-0.5405644178390503,0.5550969839096069
effusive,negative,3,factual,100,0.02117246150970459,-0.7176995277404785,0.641975998878479
effusive,negative,4,methodical,100,0.026722097098827363,-0.8377958834171295,0.553180456161499
egalitarian,positive,1,inspirational,100,0.12869199275970458,-0.7361459732055664,1.1211681365966797
egalitarian,positive,2,big_picture,100,0.08739406824111938,-0.8443894386291504,1.4364044666290283
egalitarian,positive,3,open_ended,100,0.027117366790771483,-0.8917555809020996,1.3712587356567383
egalitarian,positive,4,traditional,98,0.010743046293453294,-0.6587686538696289,1.1800670623779297
egalitarian,negative,1,concise,74,-0.2286751431387824,-1.134446144104004,0.8683748245239258
egalitarian,negative,2,playful,100,-0.18526800632476806,-1.1602487564086914,0.9455957412719727
egalitarian,negative,3,supportive,100,-0.14218947649002076,-1.240407943725586,0.9139714241027832
egalitarian,negative,4,casual,100,-0.13920241117477417,-0.9868521690368652,0.7202911376953125
elitist,positive,1,concise,74,0.18529511786795952,-0.8277668952941895,1.1870112419128418
elitist,positive,2,formal,100,0.17880373001098632,-1.2319769859313965,2.0310564041137695
elitist,positive,3,data_driven,100,0.1780263352394104,-1.251478672027588,1.648895263671875
elitist,positive,4,playful,100,0.15897408962249757,-1.083702564239502,1.1258668899536133
elitist,negative,1,inspirational,100,-0.07722889423370362,-1.0712862014770508,0.9404711723327637
elitist,negative,2,pessimistic,100,-0.05773912906646728,-1.3623552322387695,0.9811921119689941
elitist,negative,3,big_picture,100,-0.03959091186523438,-1.4562482833862305,0.8228116035461426
elitist,negative,4,intuitive,100,-0.015675973892211915,-0.973639965057373,0.6948127746582031
eloquent,positive,1,verbose,100,0.43820457918569444,-0.2491818219423294,1.515347421169281
eloquent,positive,2,formal,100,0.40354012586176397,-0.28860732913017273,1.1334840655326843
eloquent,positive,3,inspirational,100,0.37961598524823786,-0.1477195918560028,2.2558175921440125
eloquent,positive,4,stoic,65,0.35167474826941125,-0.41268715262413025,1.6039496064186096
eloquent,negative,1,casual,100,-0.15736951811239122,-0.8529263734817505,0.3679419755935669
eloquent,negative,2,concise,74,-0.15166546545318654,-0.6449247896671295,0.1824972927570343
eloquent,negative,3,anxious,100,-0.06918904585763812,-0.7254751026630402,0.7070681154727936
eloquent,negative,4,grounded,100,-0.05584401834756136,-0.6771778464317322,0.6715156137943268
emotional,positive,1,playful,100,0.7769976130127907,-0.057936787605285645,1.9601519107818604
emotional,positive,2,entertaining,100,0.5795226834714413,-0.3646644949913025,1.3607147634029388
emotional,positive,3,casual,100,0.4826282060146332,-0.21042436361312866,1.293280452489853
emotional,positive,4,pessimistic,100,0.47809891536831856,-0.20636296272277832,1.761206567287445
emotional,negative,1,formal,100,-0.07337696373462677,-1.0272567570209503,0.47941654920578003
emotional,negative,2,methodical,100,0.027380350530147552,-1.0406374037265778,0.7116928696632385
emotional,negative,3,concise,74,0.03740617632865906,-0.5402646064758301,1.2845476269721985
emotional,negative,4,analytical,100,0.045980935841798784,-0.6495294272899628,0.5975766181945801
empathetic,positive,1,playful,100,0.7394217620790005,-0.10789501667022705,2.0948034524917603
empathetic,positive,2,anxious,100,0.525277353823185,-0.44612768292427063,1.5117918848991394
empathetic,positive,3,casual,100,0.5231810316443444,-0.29595017433166504,1.3773346245288849
empathetic,positive,4,entertaining,100,0.5231715232133866,-0.24998807907104492,1.4294437170028687
empathetic,negative,1,formal,100,-0.08945927798748016,-1.011674404144287,0.5378509163856506
empathetic,negative,2,methodical,100,0.01444944441318512,-1.0557022988796234,0.707788735628128
empathetic,negative,3,analytical,100,0.027466917634010313,-0.6145981550216675,0.6063441038131714
empathetic,negative,4,concise,74,0.028031033035871143,-0.5503640174865723,1.2834427058696747
enigmatic,positive,1,playful,100,0.3370724871754646,-0.2733891010284424,1.1007367968559265
enigmatic,positive,2,entertaining,100,0.32397612392902375,-0.36544525623321533,2.064817428588867
enigmatic,positive,3,stoic,65,0.31122178847973164,-0.22829431295394897,1.3678301572799683
enigmatic,positive,4,narrative,100,0.268698171377182,-0.3139532208442688,2.400641679763794
enigmatic,negative,1,educational,100,0.036921909153461455,-0.3629041910171509,0.6274416446685791
enigmatic,negative,2,grounded,100,0.04443937987089157,-0.36333537101745605,0.490142822265625
enigmatic,negative,3,practical,100,0.04735728532075882,-0.5767430067062378,0.6254302263259888
enigmatic,negative,4,factual,100,0.04967307865619659,-0.5047507286071777,0.5605396032333374
entertaining,positive,1,playful,100,1.1058761730790139,0.19261735677719116,2.645209848880768
entertaining,positive,2,entertaining,100,0.8066978626698256,-0.4656245708465576,2.0543368458747864
entertaining,positive,3,pessimistic,100,0.6049953220784664,-0.841909795999527,2.2404856383800507
entertaining,positive,4,casual,100,0.5726984378695488,0.029227793216705322,1.6021658182144165
entertaining,negative,1,formal,100,-0.11095292493700981,-1.6011092066764832,0.3916664123535156
entertaining,negative,2,methodical,100,0.029843644052743912,-1.6190921366214752,0.6194760203361511
entertaining,negative,3,analytical,100,0.06767335280776024,-1.0190032720565796,0.5972030758857727
entertaining,negative,4,factual,100,0.0856279920041561,-1.1093625724315643,1.0954132080078125
environmental,positive,1,inspirational,100,0.136223304271698,-0.2365095615386963,0.7616778612136841
environmental,positive,2,stoic,65,0.08730127261235164,-0.31764280796051025,0.6419498920440674
environmental,positive,3,speculative,98,0.07467764129444045,-0.5661259889602661,0.6958925724029541
environmental,positive,4,big_picture,100,0.07376049637794495,-0.4786868095397949,0.5481842756271362
environmental,negative,1,casual,100,-0.059395955801010134,-0.4739253520965576,0.31280291080474854
environmental,negative,2,supportive,100,-0.05572884917259216,-0.6002213954925537,0.2798807621002197
environmental,negative,3,accessible,100,-0.050390619635581974,-0.4687293767929077,0.5658838748931885
environmental,negative,4,concise,74,-0.04261033921628385,-0.4436362385749817,0.4044153690338135
epicurean,positive,1,formal,100,0.3405515843629837,-0.22089585661888123,0.980006068944931
epicurean,positive,2,verbose,100,0.3379812054336071,-0.33117900788784027,1.1586789786815643
epicurean,positive,3,inspirational,100,0.25458350755274295,-0.1516822874546051,1.4565605521202087
epicurean,positive,4,speculative,98,0.2220311612651056,-0.3837403655052185,0.9676490426063538
epicurean,negative,1,concise,74,-0.1663578077143914,-0.563352108001709,0.12249875068664551
epicurean,negative,2,casual,100,-0.15507982544600962,-0.6586432456970215,0.332895427942276
epicurean,negative,3,anxious,100,-0.09325422927737236,-0.6113404929637909,0.6087243854999542
epicurean,negative,4,grounded,100,-0.07114888146519661,-0.6390432119369507,0.7859040200710297
esoteric,positive,1,formal,100,0.49654002249240875,-0.16708070039749146,2.106647327542305
esoteric,positive,2,verbose,100,0.38108963400125506,-0.7599457502365112,1.5551745295524597
esoteric,positive,3,analytical,100,0.3372394376993179,-0.432620108127594,1.4194364249706268
esoteric,positive,4,stoic,65,0.3065952860392057,-0.7447048425674438,1.516506016254425
esoteric,negative,1,casual,100,-0.32487593427300454,-1.3128782510757446,0.3348398208618164
esoteric,negative,2,anxious,100,-0.2574195761978626,-0.97008216381073,0.5466641187667847
esoteric,negative,3,playful,100,-0.1904464527964592,-1.5051114857196808,0.9814379811286926
esoteric,negative,4,humble,100,-0.17604401007294654,-1.2361673712730408,0.6553464233875275
essentialist,positive,1,formal,100,0.06599727388471364,-0.47600604593753815,0.6815669685602188
essentialist,positive,2,stoic,65,0.002469910566623394,-0.5070263147354126,0.5439322590827942
essentialist,positive,3,confident,100,-0.008805839493870735,-0.4519234299659729,0.5589154362678528
essentialist,positive,4,methodical,100,-0.01490603230893612,-1.0551178455352783,0.7082755863666534
essentialist,negative,1,pessimistic,100,-0.28976323537528514,-0.9790894985198975,0.3298940807580948
essentialist,negative,2,playful,100,-0.22241261579096316,-0.954154372215271,0.5579662919044495
essentialist,negative,3,narrative,100,-0.21607954375445843,-1.5481193661689758,0.3075501322746277
essentialist,negative,4,empathetic,100,-0.19903867546468973,-0.8271576762199402,0.4528764337301254
ethereal,positive,1,stoic,65,0.24366969191111051,-0.3312707543373108,1.048218160867691
ethereal,positive,2,playful,100,0.19632747977972032,-0.32267987728118896,0.997146725654602
ethereal,positive,3,inspirational,100,0.19537410080432893,-0.25007128715515137,1.3871081471443176
ethereal,positive,4,entertaining,100,0.1945845165848732,-0.2837584614753723,1.9359043836593628
ethereal,negative,1,grounded,100,-0.023160632848739624,-0.41279488801956177,0.357738733291626
ethereal,negative,2,anxious,100,-0.017669149339199067,-0.4149141311645508,0.4100232720375061
ethereal,negative,3,casual,100,-0.0158980467915535,-0.4178648591041565,0.27212750911712646
ethereal,negative,4,practical,100,0.0015695589780807496,-0.4671684503555298,0.546492338180542
existentialist,positive,1,playful,100,0.30194726064801214,-0.45196467638015747,1.1669339537620544
existentialist,positive,2,entertaining,100,0.20822628781199456,-0.32089126110076904,1.1665692627429962
existentialist,positive,3,casual,100,0.20698749840259553,-0.1372220516204834,1.0960291624069214
existentialist,positive,4,anxious,100,0.20329887613654138,-0.34065482020378113,0.6410680413246155
existentialist,negative,1,formal,100,-0.07414973735809326,-0.5141994804143906,0.46688008308410645
existentialist,negative,2,verbose,100,-0.010972756296396255,-0.7210851609706879,0.3805457353591919
existentialist,negative,3,factual,100,0.008290011584758759,-0.4431840181350708,0.7147576212882996
existentialist,negative,4,serious,100,0.019150629341602325,-0.5803854465484619,0.48187512159347534
experiential,positive,1,playful,100,0.47794584680348634,-0.459772452712059,1.83995521068573
experiential,positive,2,casual,100,0.3622980637103319,-0.31707844138145447,1.2277286648750305
experiential,positive,3,entertaining,100,0.3392867077514529,-0.648356556892395,1.5713779926300049
experiential,positive,4,anxious,100,0.30297312737442555,-0.9820609837770462,1.4329994916915894
experiential,negative,1,formal,100,-0.22671694170683623,-1.6402384042739868,1.2061567306518555
experiential,negative,2,stoic,65,-0.1144325747512854,-1.0557975471019745,0.8186683058738708
experiential,negative,3,verbose,100,-0.10950317181646824,-0.7823272347450256,1.3140872120857239
experiential,negative,4,analytical,100,-0.09292593562975526,-0.9002935886383057,1.0666169822216034
extroverted,positive,1,playful,100,0.43089416131377223,-0.007045328617095947,1.1931887865066528
extroverted,positive,2,entertaining,100,0.2791483811289072,-0.16889679431915283,0.9997637867927551
extroverted,positive,3,inspirational,100,0.22092062719166278,-0.15267053246498108,0.6401689499616623
extroverted,positive,4,casual,100,0.17489214479923249,-0.13346260786056519,0.5195918902754784
extroverted,negative,1,formal,100,-0.0546775096654892,-0.6546987295150757,0.3389747738838196
extroverted,negative,2,analytical,100,0.005612818151712417,-0.44143640995025635,0.29291119426488876
extroverted,negative,3,methodical,100,0.011834541410207748,-0.3497932553291321,0.392529159784317
extroverted,negative,4,stoic,65,0.014712772231835586,-0.5021147131919861,0.3839629217982292
fatalistic,positive,1,stoic,65,0.2789521049994689,-0.15970058739185333,1.155927300453186
fatalistic,positive,2,speculative,98,0.23387467975215037,-0.21126167476177216,1.3895463049411774
fatalistic,positive,3,entertaining,100,0.21066366821527482,-0.3725595474243164,1.374653935432434
fatalistic,positive,4,narrative,100,0.2002073138207197,-0.42078858613967896,1.5883103013038635
fatalistic,negative,1,proactive,100,0.009765214174985886,-0.6380568444728851,0.5978893041610718
fatalistic,negative,2,practical,100,0.015737825110554694,-0.8644964396953583,0.6643265187740326
fatalistic,negative,3,grounded,100,0.022161459028720857,-0.4901791214942932,0.5634171366691589
fatalistic,negative,4,educational,100,0.025883940756320955,-0.5749032497406006,0.528502494096756
flexible,positive,1,casual,100,0.06107790350914002,-0.4350886344909668,0.5596668720245361
flexible,positive,2,intuitive,100,0.04966706395149231,-0.4882807731628418,0.7405514717102051
flexible,positive,3,anxious,100,0.04413666129112244,-0.5694370269775391,1.082260251045227
flexible,positive,4,calm,100,0.03695733189582825,-0.5187053680419922,0.8530158996582031
flexible,negative,1,formal,100,-0.19267710089683532,-1.0823512077331543,0.6950923204421997
flexible,negative,2,verbose,100,-0.13415324568748474,-0.8592307567596436,0.48177480697631836
flexible,negative,3,stoic,65,-0.11452876054323637,-0.6349455118179321,0.42669129371643066
