axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
convergent,negative,2,inspirational,100,-0.002051045596599579,-0.7746388912200928,0.7906043529510498
convergent,negative,3,humble,100,0.008782962709665299,-1.1989283859729767,0.7583645582199097
convergent,negative,4,accessible,100,0.01271321251988411,-0.8195240497589111,1.2306808233261108
creative,positive,1,inspirational,100,0.4766043323278427,-0.1943596601486206,1.5942256450653076
creative,positive,2,speculative,100,0.39404104709625243,-0.5810801982879639,1.4670350551605225
creative,positive,3,verbose,100,0.312720410823822,-0.5304199457168579,0.9919991493225098
creative,positive,4,playful,100,0.31138081196695566,-1.0632977485656738,2.125362042337656
creative,negative,1,data_driven,100,-0.04297357678413391,-0.8593895435333252,1.091161847114563
creative,negative,2,concise,120,0.03672176003456116,-1.1328308582305908,0.8225784301757812
creative,negative,3,methodical,200,0.07571026384830475,-0.6168756484985352,0.8425521850585938
creative,negative,4,practical,200,0.08387600481510163,-0.6231178045272827,0.8935381174087524
critical,positive,1,pessimistic,200,0.46670272573828697,-1.0852264165878296,1.9327389001846313
critical,positive,2,speculative,100,0.42383924961090086,-0.6054641604423523,1.6991727352142334
critical,positive,3,big_picture,100,0.3256607642769814,-0.4663360118865967,1.2943395972251892
critical,positive,4,skeptical,200,0.30603371635079385,-0.8415459990501404,1.5573309659957886
critical,negative,1,data_driven,100,-0.2789946708083153,-1.5528080761432648,1.3203703165054321
critical,negative,2,factual,100,0.04559247940778732,-1.1171428561210632,1.177685022354126
critical,negative,3,accessible,100,0.05628050111234188,-0.9321455955505371,1.44032821059227
critical,negative,4,practical,200,0.05791720755398273,-0.7172673046588898,1.14536052942276
cruel,positive,1,data_driven,100,0.2686444342136383,-0.33270859718322754,0.9948849678039551
cruel,positive,2,factual,100,0.08399385213851929,-0.3770871162414551,0.737008810043335
cruel,positive,3,entertaining,100,0.08136646032333374,-0.7224259376525879,1.358328938484192
cruel,positive,4,skeptical,200,0.07237272500991822,-0.47559022903442383,0.6196160316467285
cruel,negative,1,empathetic,200,-0.22242329835891725,-1.0101311206817627,0.3913705348968506
cruel,negative,2,optimistic,200,-0.17082800030708312,-2.6591618061065674,0.4689004421234131
cruel,negative,3,inspirational,100,-0.1660340642929077,-1.0838627815246582,0.47573256492614746
cruel,negative,4,inclusive,100,-0.1555692458152771,-2.623966932296753,0.7578485012054443
cryptic,positive,1,inspirational,100,0.3576003381609917,-0.21925103664398193,1.38589745759964
cryptic,positive,2,speculative,100,0.2757721307873726,-0.18979120254516602,1.9104506075382233
cryptic,positive,3,verbose,100,0.24914528131484986,-0.3885420560836792,1.083480715751648
cryptic,positive,4,entertaining,100,0.21713770866394044,-0.44977355003356934,1.4452264308929443
cryptic,negative,1,accessible,100,-0.010560749173164368,-0.712378978729248,0.34148263931274414
cryptic,negative,2,casual,100,0.011456376910209655,-0.7184668779373169,0.636766254901886
cryptic,negative,3,practical,200,0.015029938220977783,-0.45739781856536865,0.8020261526107788
cryptic,negative,4,humble,100,0.020099362134933473,-0.778641402721405,0.6027727127075195
curious,positive,1,inspirational,100,0.3351563000679016,-0.308046817779541,1.0680475234985352
curious,positive,2,verbose,100,0.24957107305526732,-0.34036731719970703,1.225480079650879
curious,positive,3,optimistic,200,0.1966034758090973,-0.6683619022369385,3.3760300874710083
curious,positive,4,big_picture,100,0.19578112483024598,-0.684950590133667,1.430054783821106
curious,negative,1,data_driven,100,-0.2377604866027832,-0.9996941089630127,0.5397262573242188
curious,negative,2,casual,100,-0.11713690757751465,-1.7007765769958496,0.9311869144439697
curious,negative,3,spontaneous,100,-0.10790375232696534,-0.6758129596710205,0.513214111328125
curious,negative,4,skeptical,200,-0.0868999195098877,-0.6740593910217285,0.5164608955383301
cynical,positive,1,pessimistic,200,0.3431204770505428,-0.7832755446434021,1.882492646574974
cynical,positive,2,skeptical,200,0.2817115578055382,-0.6619913578033447,1.1934601068496704
cynical,positive,3,entertaining,100,0.27699555523693564,-0.6130087375640869,1.6306344270706177
cynical,positive,4,playful,100,0.23881265312433242,-0.5867213904857635,1.4704316854476929
cynical,negative,1,optimistic,200,-0.14775981813669203,-1.6740046441555023,0.9636732339859009
cynical,negative,2,inspirational,100,-0.12153874024748802,-1.0030429363250732,1.0313612818717957
cynical,negative,3,empathetic,200,-0.0884026437997818,-1.130642294883728,1.7127604484558105
cynical,negative,4,supportive,200,-0.0620292603969574,-0.8366678953170776,1.7679849565029144
data_driven,positive,1,data_driven,100,1.5260991804301738,-0.4344789981842041,3.228340208530426
data_driven,positive,2,factual,100,0.3397601883113384,-0.9279651641845703,2.961890161037445
data_driven,positive,3,methodical,200,0.19768433883786202,-1.1767852306365967,2.6009036898612976
data_driven,positive,4,educational,200,0.0897513672709465,-1.1255567073822021,2.647454857826233
data_driven,negative,1,empathetic,200,-0.4451538372039795,-1.849463701248169,1.5920863151550293
data_driven,negative,2,inspirational,100,-0.4258677077293396,-1.527335286140442,0.6376718282699585
data_driven,negative,3,narrative,100,-0.36719609558582306,-2.7196486592292786,1.4310262203216553
data_driven,negative,4,inclusive,100,-0.36041047364473344,-2.881725937128067,0.6506843566894531
decisive,positive,1,data_driven,100,0.2934570094756782,-0.5533643364906311,1.0929745435714722
decisive,positive,2,factual,100,-0.019364297017455102,-1.062455415725708,0.7709323763847351
decisive,positive,3,formal,100,-0.02658849596977234,-1.3117995262145996,0.5139479637145996
decisive,positive,4,confident,100,-0.03442473389208317,-1.0060323476791382,1.0806809067726135
decisive,negative,1,pessimistic,200,-0.35900183945894243,-1.251853346824646,0.46012789011001587
decisive,negative,2,spontaneous,100,-0.3567933903634548,-1.4587500095367432,0.413091778755188
decisive,negative,3,casual,100,-0.3514468415081501,-1.5073429346084595,0.7504569888114929
decisive,negative,4,humble,100,-0.34395432569086554,-1.6647922992706299,0.5910279154777527
deconstructionist,positive,1,pessimistic,200,0.4827460800111294,-1.1467257738113403,1.7806823402643204
deconstructionist,positive,2,speculative,100,0.4709941045939922,-0.6379353404045105,1.8213399946689606
deconstructionist,positive,3,verbose,100,0.35179696545004846,-0.46653884649276733,1.824847862124443
deconstructionist,positive,4,skeptical,200,0.3510605177283287,-0.720216691493988,1.3393604904413223
deconstructionist,negative,1,data_driven,100,0.07405441150069236,-1.161618411540985,1.4535839557647705
deconstructionist,negative,2,supportive,200,0.10489249154925347,-1.3004817366600037,1.383909523487091
deconstructionist,negative,3,concise,120,0.10888116036852201,-0.8885020017623901,1.0226304233074188
deconstructionist,negative,4,practical,200,0.11874319329857826,-0.8422530889511108,1.1573625206947327
deontological,positive,1,formal,100,0.00441220760345459,-0.756258487701416,0.978879451751709
deontological,positive,2,verbose,100,0.002559237480163574,-1.428900957107544,0.861086368560791
deontological,positive,3,traditional,95,-0.041213198711997585,-1.0513944625854492,0.7128105163574219
deontological,positive,4,conscientious,100,-0.046569722890853885,-0.8515610694885254,4.378680348396301
deontological,negative,1,data_driven,100,-0.498822386264801,-1.478309154510498,0.31403517723083496
deontological,negative,2,skeptical,200,-0.2878989100456238,-1.484438419342041,0.4583287239074707
deontological,negative,3,anxious,200,-0.2732923698425293,-1.557548999786377,0.31635475158691406
deontological,negative,4,pessimistic,200,-0.2504557943344116,-1.2039051055908203,1.0754802227020264
detached,positive,1,formal,100,0.034246432781219485,-0.6742509603500366,0.6954441070556641
detached,positive,2,methodical,200,0.02236854612827301,-0.5571539402008057,0.8109097480773926
detached,positive,3,data_driven,100,-0.033092689514160153,-0.7996038198471069,1.1543676853179932
detached,positive,4,factual,100,-0.03486075520515442,-0.7915205955505371,0.8128924369812012
detached,negative,1,inspirational,100,-0.5356295058131217,-1.593576580286026,0.20822739601135254
detached,negative,2,empathetic,200,-0.4722495001554489,-1.5218141376972198,0.5937384366989136
detached,negative,3,entertaining,100,-0.4695114037394524,-1.496369481086731,0.1602468490600586
detached,negative,4,playful,100,-0.4197628635168076,-2.363454222679138,1.1219220161437988
deterministic,positive,1,speculative,100,0.26801361951977015,-0.5280807018280029,1.4601632356643677
deterministic,positive,2,verbose,100,0.25334274988621475,-0.40321651101112366,1.0489691495895386
deterministic,positive,3,entertaining,100,0.23401946295052767,-0.41741204261779785,1.1496440470218658
deterministic,positive,4,data_driven,100,0.21250801853835583,-0.49039629101753235,1.0030655190348625
deterministic,negative,1,empathetic,200,0.0005370508134365082,-0.5182828903198242,0.7650175392627716
deterministic,negative,2,optimistic,200,0.015135845020413399,-1.1613689363002777,0.8034309595823288
deterministic,negative,3,accessible,100,0.02009650632739067,-0.7993735074996948,0.7191205322742462
deterministic,negative,4,humble,100,0.02050474738702178,-1.0527716130018234,0.7198804020881653
diplomatic,positive,1,problem_solving,100,0.02115928888320923,-0.8382751941680908,1.0154345035552979
diplomatic,positive,2,formal,100,0.02001798987388611,-0.6325340270996094,1.0471971035003662
diplomatic,positive,3,adaptable,100,-0.0005665278434753418,-0.8143291473388672,0.7145414352416992
diplomatic,positive,4,accessible,100,-0.021028454303741454,-0.7377972602844238,0.6368458271026611
diplomatic,negative,1,entertaining,100,-0.38206954836845397,-1.7953839302062988,0.7434945106506348
diplomatic,negative,2,pessimistic,200,-0.33700880885124207,-1.8656812906265259,1.337339162826538
diplomatic,negative,3,playful,100,-0.30493893146514894,-2.3576111793518066,2.1048357486724854
diplomatic,negative,4,speculative,100,-0.2453334426879883,-1.5593981742858887,0.7202401161193848
disorganized,positive,1,entertaining,100,0.5006384709477425,-0.554865837097168,2.064200073480606
disorganized,positive,2,playful,100,0.41625661522150037,-1.9012310206890106,1.7270176410675049
disorganized,positive,3,pessimistic,200,0.401263964176178,-0.95172119140625,1.3982434272766113
disorganized,positive,4,spontaneous,100,0.3921393585205078,-0.10672712326049805,1.2553443908691406
disorganized,negative,1,formal,100,-0.06669793486595153,-0.7940632104873657,0.43697595596313477
disorganized,negative,2,methodical,200,0.04833231806755066,-0.6696486473083496,0.9316825866699219
disorganized,negative,3,verbose,100,0.06020164012908936,-0.589592456817627,1.2695302963256836
disorganized,negative,4,concise,120,0.09616837898890178,-0.6115624904632568,1.4302849769592285
dispassionate,positive,1,data_driven,100,0.3226234431564808,-0.9827079623937607,1.2029517889022827
dispassionate,positive,2,factual,100,0.04035845197737217,-0.9561737775802612,1.0172669291496277
dispassionate,positive,3,methodical,200,0.012564893960952759,-0.847864955663681,0.6359999775886536
dispassionate,positive,4,practical,200,-0.03357050359249115,-1.094877690076828,0.9039301425218582
dispassionate,negative,1,inspirational,100,-0.726310593560338,-2.0023789405822754,0.14627909660339355
dispassionate,negative,2,empathetic,200,-0.5805351382493973,-1.8343411087989807,0.518284872174263
dispassionate,negative,3,entertaining,100,-0.5532569043338299,-1.6402300000190735,0.7526615858078003
dispassionate,negative,4,playful,100,-0.5295824064314365,-2.5151290595531464,0.13889557123184204
dogmatic,positive,1,entertaining,100,0.25232172071933745,-0.7431776523590088,1.5558200478553772
dogmatic,positive,2,playful,100,0.20125010773539542,-1.9593646675348282,2.104296863079071
dogmatic,positive,3,inspirational,100,0.19556634426116942,-0.5309362411499023,1.1316395998001099
dogmatic,positive,4,pessimistic,200,0.14809086561203003,-1.2100986242294312,1.487884283065796
dogmatic,negative,1,adaptable,100,-0.04992705464363098,-0.4881700277328491,0.8343873023986816
dogmatic,negative,2,problem_solving,100,-0.04199043869972229,-0.8136935234069824,0.70979905128479
dogmatic,negative,3,humble,100,-0.02106568604707718,-2.3668080866336823,0.7305035591125488
dogmatic,negative,4,cautious,200,-0.02041830688714981,-2.576141268014908,1.2008283138275146
dominant,positive,1,formal,100,0.23770039319992065,-0.46593016386032104,0.7611228972673416
dominant,positive,2,data_driven,100,0.18970793277025222,-0.5725430995225906,0.9982317686080933
dominant,positive,3,strategic,100,0.14966179996728898,-0.6088021993637085,0.9715200811624527
dominant,positive,4,verbose,100,0.14643619187176227,-0.5532821416854858,0.8454633727669716
dominant,negative,1,casual,100,-0.23030367448925973,-1.7354483604431152,1.233268454670906
dominant,negative,2,spontaneous,100,-0.22046879142522813,-1.0333203673362732,0.5187638998031616
dominant,negative,3,pessimistic,200,-0.21789257988333702,-1.370707556605339,0.5209625959396362
dominant,negative,4,humble,100,-0.19440639078617095,-1.303868293762207,0.8620308190584183
dramatic,positive,1,inspirational,100,0.6027361251413822,-0.0705518126487732,1.6900379061698914
dramatic,positive,2,speculative,100,0.40913268357515337,-0.19812774658203125,2.211360275745392
dramatic,positive,3,verbose,100,0.3739893475174904,-0.5159183144569397,1.3024971783161163
dramatic,positive,4,playful,100,0.3419013234972954,-0.5418937802314758,3.2536587715148926
dramatic,negative,1,data_driven,100,-0.030290808975696564,-0.7772769927978516,0.8442475497722626
dramatic,negative,2,practical,200,0.0034302687644958496,-0.548768013715744,0.8230250477790833
dramatic,negative,3,accessible,100,0.043887603580951694,-0.4823656380176544,0.7643545567989349
dramatic,negative,4,concise,120,0.05707736909389496,-0.4657337963581085,0.4118863344192505
earnest,positive,1,inspirational,100,0.1957492399215698,-0.7534406185150146,1.0907182693481445
earnest,positive,2,optimistic,200,0.11192268863320351,-0.9478912353515625,3.9939441829919815
earnest,positive,3,formal,100,0.0958072590827942,-0.5915298461914062,0.9138975143432617
earnest,positive,4,inclusive,100,0.07155215278267861,-1.2681138515472412,3.723616138100624
earnest,negative,1,data_driven,100,-0.5781207203865051,-1.5070877075195312,0.43784284591674805
earnest,negative,2,entertaining,100,-0.3408892488479614,-2.0878684520721436,0.9061694145202637
earnest,negative,3,spontaneous,100,-0.29061801671981813,-1.3912577629089355,0.37191152572631836
earnest,negative,4,skeptical,200,-0.2780912709236145,-1.1126859188079834,0.6341342926025391
eclectic,positive,1,inspirational,100,0.466849807202816,-0.5576169937849045,1.5468040704727173
eclectic,positive,2,speculative,100,0.39555619962513444,-0.3029111325740814,2.460804045200348
eclectic,positive,3,verbose,100,0.3747858024388552,-0.4789566397666931,1.7552129030227661
eclectic,positive,4,entertaining,100,0.35645871743559837,-0.49261391162872314,3.06427001953125
eclectic,negative,1,concise,120,0.038905445983012515,-0.8729448914527893,1.202903926372528
eclectic,negative,2,casual,100,0.055878742933273315,-0.8278048634529114,1.578331172466278
eclectic,negative,3,practical,200,0.05615485623478889,-0.8072221279144287,1.2240203469991684
eclectic,negative,4,accessible,100,0.060987530723214146,-0.9534799307584763,0.9740551114082336
edgy,positive,1,data_driven,100,0.5426389741897583,-0.6987800598144531,1.82063889503479
edgy,positive,2,entertaining,100,0.4609619092941284,-0.5256373882293701,2.172029733657837
edgy,positive,3,pessimistic,200,0.40586975574493406,-1.0655651092529297,1.984858512878418
edgy,positive,4,playful,100,0.3750550377368927,-2.9388054609298706,2.7246744632720947
edgy,negative,1,formal,100,-0.0004055190086364746,-1.0703120231628418,0.6399126052856445
edgy,negative,2,inclusive,100,0.03473752737045288,-3.7107908725738525,1.1343655586242676
edgy,negative,3,optimistic,200,0.045435729026794436,-3.870588541030884,1.2050209045410156
edgy,negative,4,accessible,100,0.053595712184906004,-0.703932523727417,1.1608314514160156
educational,positive,1,verbose,100,0.12225033760070801,-0.6426467895507812,1.0844693183898926
educational,positive,2,formal,100,0.09424940586090087,-0.4570424556732178,1.0408926010131836
educational,positive,3,inspirational,100,0.06620895385742187,-0.5911037921905518,0.6997461318969727
educational,positive,4,optimistic,200,0.057095744013786316,-0.879570722579956,4.215506494045258
educational,negative,1,entertaining,100,-0.195356764793396,-2.2780086994171143,1.103752851486206
educational,negative,2,spontaneous,100,-0.16933769464492798,-0.9497959613800049,0.6337563991546631
educational,negative,3,skeptical,200,-0.1639889359474182,-0.6686747074127197,0.5921151638031006
educational,negative,4,casual,100,-0.1466640853881836,-1.4424412250518799,0.7730364799499512
effusive,positive,1,inspirational,100,0.34773273825645445,-0.22345852851867676,1.1686415672302246
effusive,positive,2,entertaining,100,0.32434377193450925,-0.3217735290527344,1.5494508743286133
effusive,positive,3,data_driven,100,0.32425527334213256,-0.7678561210632324,1.3293111324310303
effusive,positive,4,playful,100,0.31863239526748655,-1.4408501386642456,1.9525071382522583
effusive,negative,1,formal,100,-0.029605709314346314,-0.6087353229522705,0.5370244979858398
effusive,negative,2,methodical,200,0.019004156589508058,-0.5164694786071777,0.7550582885742188
effusive,negative,3,stoic,90,0.024394863181644015,-0.6565690040588379,0.7471554279327393
effusive,negative,4,accessible,100,0.04061934113502502,-0.5879523754119873,0.7481138706207275
egalitarian,positive,1,optimistic,200,0.06738482654094696,-1.0374822616577148,6.930968940258026
egalitarian,positive,2,big_picture,100,0.04680360317230225,-1.0120773315429688,2.0972232818603516
egalitarian,positive,3,inclusive,100,0.013987757563591004,-1.1319355964660645,6.1557576060295105
egalitarian,positive,4,formal,100,0.005284652709960937,-1.1024889945983887,1.3151788711547852
egalitarian,negative,1,data_driven,100,-0.6514670133590699,-1.923882007598877,0.4627361297607422
egalitarian,negative,2,entertaining,100,-0.3144257640838623,-3.355315685272217,1.539167881011963
egalitarian,negative,3,skeptical,200,-0.2681134223937988,-1.3371315002441406,0.9126720428466797
egalitarian,negative,4,spontaneous,100,-0.2512085247039795,-1.2336721420288086,0.9072799682617188
elitist,positive,1,data_driven,100,0.7989546298980713,-0.6408891677856445,2.1310195922851562
elitist,positive,2,entertaining,100,0.306040301322937,-1.3902873992919922,3.1624507904052734
elitist,positive,3,factual,100,0.2616614294052124,-0.6975297927856445,1.7101449966430664
elitist,positive,4,skeptical,200,0.2568251323699951,-1.005608081817627,1.3362054824829102
elitist,negative,1,optimistic,200,-0.017352070808410645,-7.210086345672607,1.3485851287841797
elitist,negative,2,big_picture,100,-0.014440875053405761,-2.065007209777832,1.08447265625
elitist,negative,3,inclusive,100,-0.01289717197418213,-6.44158935546875,1.0575714111328125
elitist,negative,4,accessible,100,0.013631434440612792,-0.9160890579223633,0.8058838844299316
eloquent,positive,1,inspirational,100,0.719269258454442,0.026582524180412292,2.1633151173591614
eloquent,positive,2,verbose,100,0.5314855661988258,-0.6220722198486328,1.571147382259369
eloquent,positive,3,speculative,100,0.48925940779969096,-0.46864142268896103,2.511146903038025
eloquent,positive,4,big_picture,100,0.39913027562201026,-0.4792848825454712,1.6457539200782776
eloquent,negative,1,data_driven,100,-0.010474246665835381,-0.8864914774894714,0.9916706681251526
eloquent,negative,2,casual,100,0.02113118503242731,-0.7697770595550537,0.8069852590560913
eloquent,negative,3,practical,200,0.021438499614596367,-0.6959069669246674,0.8932625651359558
eloquent,negative,4,accessible,100,0.03074549335986376,-0.698650598526001,0.8831419944763184
emotional,positive,1,inspirational,100,0.5813516348600387,-0.19761526584625244,2.054810881614685
emotional,positive,2,entertaining,100,0.5189851689338684,-0.21767860651016235,1.5569792687892914
emotional,positive,3,empathetic,200,0.4967637050151825,-0.46247631311416626,1.8440756797790527
emotional,positive,4,playful,100,0.48233179450035096,-0.3046993017196655,2.5099366903305054
emotional,negative,1,data_driven,100,-0.013840405344963074,-1.1530314683914185,1.0327665507793427
emotional,negative,2,methodical,200,0.017366576194763183,-0.6134705543518066,0.6782046556472778
emotional,negative,3,formal,100,0.025933026373386382,-0.5893315672874451,0.6971532702445984
emotional,negative,4,factual,100,0.06067703366279602,-0.682466983795166,0.7844769954681396
empathetic,positive,1,empathetic,200,0.5268478104472161,-0.4672243595123291,1.5891099572181702
empathetic,positive,2,entertaining,100,0.5043336594104767,-0.27541399002075195,1.804183840751648
empathetic,positive,3,pessimistic,200,0.4808734306693077,-0.40714192390441895,1.5771086812019348
empathetic,positive,4,inspirational,100,0.45831648230552674,-0.346065878868103,1.5832245349884033
empathetic,negative,1,formal,100,-0.02513094127178192,-0.6906608939170837,0.6279188394546509
empathetic,negative,2,data_driven,100,0.015234454870223998,-0.8239891529083252,0.9035425186157227
empathetic,negative,3,methodical,200,0.01775436818599701,-0.7061988115310669,0.7422659397125244
empathetic,negative,4,factual,100,0.05839885652065277,-0.903435468673706,0.806119441986084
enigmatic,positive,1,inspirational,100,0.46258838087320325,-0.1260143518447876,1.6008642315864563
enigmatic,positive,2,speculative,100,0.3883258235454559,-0.1470344066619873,1.9341720342636108
enigmatic,positive,3,entertaining,100,0.3585762378573418,-0.3599296808242798,1.2682825028896332
enigmatic,positive,4,playful,100,0.32574621826410294,-0.5815634727478027,3.45232093334198
enigmatic,negative,1,accessible,100,0.08203894138336182,-0.5136340856552124,0.5112587213516235
enigmatic,negative,2,concise,120,0.08217447996139526,-0.43438053131103516,0.5809570550918579
enigmatic,negative,3,practical,200,0.08404331386089325,-0.5045250654220581,0.7707434892654419
enigmatic,negative,4,data_driven,100,0.08926671922206879,-0.6484944820404053,0.8382019400596619
entertaining,positive,1,playful,100,0.5577616956830025,-0.046845316886901855,1.6765414476394653
entertaining,positive,2,entertaining,100,0.5523595380783081,-0.36915743350982666,1.418578326702118
entertaining,positive,3,inspirational,100,0.47620664224028586,-0.17338666319847107,1.4359083473682404
entertaining,positive,4,speculative,100,0.4089672457426786,-0.11740267276763916,1.222178965806961
entertaining,negative,1,data_driven,100,-0.07946960248053074,-0.7413669228553772,0.9248185157775879
entertaining,negative,2,methodical,200,0.04262566015124321,-0.4858627915382385,0.6099760830402374
entertaining,negative,3,formal,100,0.07325946360826492,-0.42619675397872925,0.6692686229944229
entertaining,negative,4,factual,100,0.08474918685853482,-0.4659149944782257,0.6998990625143051
environmental,positive,1,inspirational,100,0.19101603865623473,-0.5847322940826416,0.9747414588928223
environmental,positive,2,optimistic,200,0.15733586758375168,-1.0113813877105713,2.6022227704524994
environmental,positive,3,big_picture,100,0.13468301057815552,-0.5427803993225098,1.4065465927124023
environmental,positive,4,inclusive,100,0.11449808925390244,-0.7754144668579102,2.18937024474144
environmental,negative,1,data_driven,100,-0.25819454789161683,-1.3613364696502686,1.0255746841430664
environmental,negative,2,methodical,200,-0.13142988443374634,-1.4644198417663574,0.4674556255340576
environmental,negative,3,skeptical,200,-0.08520204901695251,-0.7124319076538086,0.5381879806518555
environmental,negative,4,entertaining,100,-0.07158280849456787,-1.8584328889846802,1.0679739713668823
epicurean,positive,1,inspirational,100,0.42946862056851387,-0.16675499081611633,1.26983243227005
epicurean,positive,2,verbose,100,0.33025141909718514,-0.5844326317310333,0.9925208389759064
epicurean,positive,3,speculative,100,0.25623468473553657,-0.4734139144420624,1.742606282234192
epicurean,positive,4,formal,100,0.25320381961762906,-0.24743416905403137,0.897718608379364
epicurean,negative,1,casual,100,-0.04591321259737015,-0.7458607852458954,0.5943833589553833
epicurean,negative,2,practical,200,-0.01136560097336769,-0.5992440283298492,0.5188469439744949
epicurean,negative,3,spontaneous,100,-0.010089423060417175,-0.7285609841346741,0.472161129117012
epicurean,negative,4,accessible,100,0.0006494756788015365,-0.5302311033010483,0.5209786146879196
esoteric,positive,1,verbose,100,0.4009676723182201,-0.32980453968048096,1.6270012259483337
esoteric,positive,2,formal,100,0.3683201864361763,-0.4248557686805725,1.226119875907898
esoteric,positive,3,data_driven,100,0.36375646650791166,-0.7457344830036163,1.1895677745342255
esoteric,positive,4,inspirational,100,0.3209807649254799,-0.3619190454483032,1.5936756134033203
esoteric,negative,1,casual,100,-0.08092131674289703,-1.0003955364227295,1.1624610722064972
esoteric,negative,2,accessible,100,-0.06768403887748718,-0.6438517570495605,0.6792330741882324
esoteric,negative,3,empathetic,200,-0.02684108793735504,-0.6803913116455078,0.8274571895599365
esoteric,negative,4,humble,100,0.005878757834434509,-1.130637675523758,0.7536967992782593
essentialist,positive,1,data_driven,100,0.17754517316818239,-0.6573996543884277,1.0394957065582275
essentialist,positive,2,formal,100,-0.022145422101020815,-0.5759572982788086,0.901697039604187
essentialist,positive,3,methodical,200,-0.035669879615306856,-0.8440662622451782,0.703860729932785
essentialist,positive,4,confident,100,-0.043791671395301816,-0.8259370923042297,0.58282071352005
essentialist,negative,1,humble,100,-0.30599828958511355,-1.5692701935768127,0.4988144636154175
essentialist,negative,2,cautious,200,-0.25949931621551514,-1.0617791414260864,0.708202600479126
essentialist,negative,3,pessimistic,200,-0.25654591381549835,-1.1520764827728271,0.7273715734481812
essentialist,negative,4,anxious,200,-0.24253278255462646,-1.2053561210632324,0.3873765468597412
ethereal,positive,1,inspirational,100,0.44434746086597443,-0.14799344539642334,1.4938493967056274
ethereal,positive,2,speculative,100,0.2736048501729965,-0.13141822814941406,1.8736068606376648
ethereal,positive,3,verbose,100,0.249337717294693,-0.3491465151309967,0.9790983200073242
ethereal,positive,4,narrative,100,0.19451228857040406,-0.5033312439918518,1.1523633003234863
ethereal,negative,1,data_driven,100,-0.05502200901508331,-0.7055575847625732,0.5689894556999207
ethereal,negative,2,practical,200,-0.022512247264385225,-0.46260982751846313,0.553748607635498
ethereal,negative,3,casual,100,0.008796663284301757,-0.495086133480072,0.4247243404388428
ethereal,negative,4,accessible,100,0.015741780996322632,-0.7615610361099243,0.5021375417709351
existentialist,positive,1,inspirational,100,0.36720706850290297,-0.22336935997009277,1.3669357299804688
existentialist,positive,2,empathetic,200,0.3051586306095123,-0.33933210372924805,1.6768797636032104
existentialist,positive,3,entertaining,100,0.2709184119105339,-0.29166316986083984,1.1073031425476074
existentialist,positive,4,playful,100,0.26312315732240676,-0.6683692336082458,1.5593921542167664
existentialist,negative,1,factual,100,-0.006589475274085999,-1.0161415338516235,0.6482038497924805
existentialist,negative,2,data_driven,100,0.007439393997192383,-0.6342388987541199,0.7159674167633057
existentialist,negative,3,formal,100,0.02010487496852875,-0.5643761157989502,0.48206496238708496
existentialist,negative,4,educational,200,0.031804882884025575,-0.7001857757568359,0.6450234651565552
experiential,positive,1,data_driven,100,0.689384604357183,-0.6271716356277466,1.8084414303302765
experiential,positive,2,factual,100,0.21628197375684977,-0.5939596891403198,1.5656623542308807
experiential,positive,3,practical,200,0.15629821546375752,-0.5767096281051636,1.3253443613648415
experiential,positive,4,entertaining,100,0.15316888704895973,-1.1892421245574951,1.166367381811142
experiential,negative,1,formal,100,-0.1814980161190033,-1.1547019481658936,0.6645705699920654
experiential,negative,2,verbose,100,-0.12691509008407592,-1.1115679740905762,1.5880126953125
experiential,negative,3,big_picture,100,-0.11674073457717896,-0.7832326889038086,0.9128260612487793
experiential,negative,4,stoic,90,-0.062085940109358896,-0.7884870767593384,0.8204751014709473
extroverted,positive,1,inspirational,100,0.30223860815167425,-0.214560866355896,1.3489682078361511
extroverted,positive,2,optimistic,200,0.21550723113119602,-0.2944820523262024,1.1522410809993744
extroverted,positive,3,playful,100,0.13370268329977988,-0.6398766487836838,0.9448535740375519
extroverted,positive,4,empathetic,200,0.11449727244675159,-0.4458296000957489,0.8444080352783203
extroverted,negative,1,skeptical,200,-0.05645191833376884,-0.6794715449213982,0.5373348593711853
extroverted,negative,2,stoic,90,-0.03231012978487545,-0.6838595271110535,0.5361977815628052
extroverted,negative,3,methodical,200,-0.028094092160463335,-0.5184342265129089,0.45680826902389526
extroverted,negative,4,pessimistic,200,-0.027253255359828473,-0.605809211730957,0.4581308662891388
fatalistic,positive,1,speculative,100,0.3177963842451572,-0.5294053554534912,1.535718023777008
fatalistic,positive,2,entertaining,100,0.3021612064540386,-0.5664275884628296,1.4953483939170837
fatalistic,positive,3,pessimistic,200,0.2600460659712553,-0.8705540299415588,1.3893928229808807
fatalistic,positive,4,verbose,100,0.25762571454048155,-0.374531626701355,1.2768335044384003
fatalistic,negative,1,data_driven,100,0.001138736829161644,-0.7431602627038956,0.7117558345198631
fatalistic,negative,2,practical,200,0.004746316075325012,-0.7704786658287048,0.7406026124954224
fatalistic,negative,3,problem_solving,100,0.025228583961725237,-0.901358962059021,0.8271968960762024
fatalistic,negative,4,concise,120,0.04216418166955312,-0.5516079664230347,0.8814308643341064
flexible,positive,1,problem_solving,100,0.02172776699066162,-0.656024694442749,0.8711526393890381
flexible,positive,2,optimistic,200,0.017060829401016234,-0.8617849349975586,3.5321308374404907
flexible,positive,3,accessible,100,0.013770065307617187,-0.6171798706054688,0.6049060821533203
